scenario,counterfactual_id,date,incumbent,counterfactual_target,NAV_open,NAV_before_transition,NAV_close,net_daily_return,gross_same_asset_return,transition_type,transition_cost,stock_etf_cost_split,execution_status,slippage_bp_per_side,metric_eligible
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-23,8227,8227,0.9835077969561093,1.0010183288758625,1.0010183288758625,0.017804161770701876,0.017804161770701876,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-24,8227,3036,1.0010183288758625,0.9980998610518281,0.9912628770036231,-0.00974552771995163,-0.0029154988873298926,stock_to_stock,0.006836984048205023,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-25,3036,3036,0.9912628770036231,0.9912628770036231,0.9912628770036231,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-26,3036,3036,0.9912628770036231,0.9717626788697932,0.9717626788697932,-0.019672075476865336,-0.019672075476865336,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-29,3036,3036,0.9717626788697932,0.9847627747628764,0.9847627747628764,0.013377850555243542,0.013377850555243542,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-30,3036,3036,0.9847627747628764,1.0400135352208137,1.0400135352208137,0.05610565495963349,0.05610565495963349,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-01-31,3036,3036,1.0400135352208137,1.0270133307393203,1.0270133307393203,-0.01250003393343646,-0.012500033933436572,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-01,3036,3036,1.0270133307393203,1.1245146471737013,1.1245146471737013,0.0949367583809182,0.0949367583809182,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-02,3036,3036,1.1245146471737013,1.1212645960533278,1.1212645960533278,-0.0028901812248883774,-0.0028901812248883774,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-05,3036,3036,1.1212645960533278,1.1115144426922077,1.1115144426922077,-0.008695675753465415,-0.008695675753465415,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-15,3036,3036,1.1115144426922077,1.1212645960533278,1.1212645960533278,0.00877195381960516,0.00877195381960516,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-16,3036,3036,1.1212645960533278,1.059513841943054,1.059513841943054,-0.05507241941610086,-0.05507241941610075,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-19,3036,3036,1.059513841943054,1.062763784475017,1.062763784475017,0.0030673903476361453,0.0030673903476361453,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-20,3036,3036,1.062763784475017,1.0692638867157638,1.0692638867157638,0.006116224824086913,0.006116224824086913,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-21,3036,3324,1.0692638867157638,1.0822640911972572,1.074850582172556,0.005224805145109368,0.012158088048239923,stock_to_stock,0.007413509024701212,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-22,3324,3324,1.074850582172556,1.1279892108124483,1.1279892108124483,0.04943815402926521,0.04943815402926521,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-23,3324,3324,1.1279892108124483,1.1050429327399744,1.1050429327399744,-0.02034263967467076,-0.02034263967467065,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-26,3324,3324,1.1050429327399744,1.135235359675089,1.135235359675089,0.027322401728095747,0.027322401728095747,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-27,3324,3324,1.135235359675089,1.1980357237790262,1.1980357237790262,0.05531924597724913,0.05531924597724913,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-02-29,3324,3324,1.1980357237790262,1.2898206069658318,1.2898206069658318,0.07661280992296593,0.07661280992296593,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-01,3324,3324,1.2898206069658318,1.3502056135714537,1.3502056135714537,0.04681659315993669,0.04681659315993669,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-04,3324,3324,1.3502056135714537,1.3816055665203333,1.3816055665203333,0.02325568241848952,0.02325568241848952,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-05,3324,3324,1.3816055665203333,1.3791902090220183,1.3791902090220183,-0.001748225077290555,-0.001748225077290444,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-06,3324,3324,1.3791902090220183,1.5168677247214672,1.5168677247214672,0.09982489347649581,0.09982489347649581,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-07,3324,3324,1.5168677247214672,1.4274981226652805,1.4274981226652805,-0.05891720194165062,-0.05891720194165062,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-08,3324,3324,1.4274981226652805,1.3791902090220185,1.3791902090220185,-0.03384096474541509,-0.0338409647454152,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-11,3324,3324,1.3791902090220185,1.5168677247214675,1.5168677247214675,0.09982489347649581,0.09982489347649581,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-12,3324,3324,1.5168677247214675,1.6666221806478836,1.6666221806478836,0.09872611400833553,0.09872611400833553,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-13,3324,2379,1.6666221806478836,1.6352220749636113,1.6240208037501105,-0.025561508416509948,-0.01884056629563502,stock_to_stock,0.011201271213500737,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-14,2379,2379,1.6240208037501105,1.5884184043198906,1.5884184043198906,-0.021922378917812235,-0.021922378917812235,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-15,2379,2379,1.5884184043198906,1.626759296758945,1.626759296758945,0.024137779022694428,0.024137779022694428,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-18,2379,2379,1.626759296758945,1.6158047819103238,1.6158047819103238,-0.006733949435817732,-0.006733949435817732,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-19,2379,2379,1.6158047819103238,1.6185434558569194,1.6185434558569194,0.0016949287297922666,0.0016949287297922666,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-20,2379,2379,1.6185434558569194,1.610327434017133,1.610327434017133,-0.005076182421952069,-0.005076182421952069,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-21,2379,2379,1.610327434017133,1.5993729191685118,1.5993729191685118,-0.006802662997111075,-0.006802662997111075,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-22,2379,2379,1.5993729191685118,1.6185434558569194,1.6185434558569194,0.011986283160511535,0.011986283160511535,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-25,2379,2379,1.6185434558569194,1.5993729191685118,1.5993729191685118,-0.011844313860734701,-0.011844313860734812,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-26,2379,2379,1.5993729191685118,1.547338476058719,1.547338476058719,-0.03253427795741637,-0.03253427795741637,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-27,2379,2379,1.547338476058719,1.569247686693722,1.569247686693722,0.01415928768914787,0.01415928768914787,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-28,2379,2379,1.569247686693722,1.5254292654237156,1.5254292654237156,-0.027923202717812012,-0.027923202717812012,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-03-29,2379,2379,1.5254292654237156,1.5309066133169065,1.5309066133169065,0.003590692808472795,0.003590692808472795,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-01,2379,2379,1.5309066133169065,1.5309066133169065,1.5309066133169065,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-02,2379,2379,1.5309066133169065,1.555554497898505,1.555554497898505,0.016100188193841403,0.016100188193841403,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-03,2379,2379,1.555554497898505,1.5637703388005308,1.5637703388005308,0.005281615599533884,0.005281615599533884,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-08,2379,2379,1.5637703388005308,1.5528158239519096,1.5528158239519096,-0.007005194162349793,-0.007005194162349793,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-09,2379,2379,1.5528158239519096,1.5555544978985052,1.5555544978985052,0.0017636824047977395,0.0017636824047977395,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-10,2379,2379,1.5555544978985052,1.563770338800531,1.563770338800531,0.005281615599533884,0.005281615599533884,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-11,2379,2379,1.563770338800531,1.5528158239519099,1.5528158239519099,-0.007005194162349793,-0.007005194162349793,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-12,2379,2379,1.5528158239519099,1.5582931718451007,1.5582931718451007,0.003527364809595479,0.003527364809595479,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-15,2379,2379,1.5582931718451007,1.5363839612100976,1.5363839612100976,-0.014059748852689569,-0.014059748852689569,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-16,2379,2379,1.5363839612100976,1.5089974026819035,1.5089974026819035,-0.017825334824911665,-0.017825334824911665,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-17,2379,2379,1.5089974026819035,1.5610318457916963,1.5610318457916963,0.03448279169819202,0.03448279169819202,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-18,2379,2379,1.5610318457916963,1.5719863606403175,1.5719863606403175,0.0070174832615701455,0.0070174832615701455,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-19,2379,2379,1.5719863606403175,1.5117359861596187,1.5117359861596187,-0.03832754277597994,-0.03832754277597994,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-22,2379,2379,1.5117359861596187,1.3802807223495999,1.3802807223495999,-0.08695649571984121,-0.08695649571984121,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-23,2379,2515,1.3802807223495999,1.3967126755602928,1.3871451937327048,0.004973242958446811,0.01190479077525719,stock_to_stock,0.009567481827588006,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-24,2515,2515,1.3871451937327048,1.3871451937327048,1.3871451937327048,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-25,2515,2515,1.3871451937327048,1.4324228711332558,1.4324228711332558,0.032640907098349325,0.032640907098349325,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-26,2515,2515,1.4324228711332558,1.4818167632412993,1.4818167632412993,0.034482758620689724,0.034482758620689724,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-29,2515,2515,1.4818167632412993,1.5394429136688614,1.5394429136688614,0.03888885040111956,0.03888885040111956,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-04-30,2515,2515,1.5394429136688614,1.4571198171872777,1.4571198171872777,-0.05347590076295072,-0.05347590076295072,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-02,2515,2515,1.4571198171872777,1.453003773575251,1.453003773575251,-0.002824780476853306,-0.002824780476853306,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-03,2515,2515,1.453003773575251,1.436539085840748,1.436539085840748,-0.011331483120646024,-0.011331483120646024,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-06,2515,2515,1.436539085840748,1.4159581833987531,1.4159581833987531,-0.014326726397388523,-0.014326726397388523,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-07,2515,2515,1.4159581833987531,1.3583321185189237,1.3583321185189237,-0.04069757536307217,-0.04069757536307206,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-08,2515,2618,1.3583321185189237,1.3500997746516723,1.3408515911953083,-0.012869111379531728,-0.006060626672236613,stock_to_stock,0.009248183456363955,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-09,2618,2618,1.3408515911953083,1.2922571278857589,1.2922571278857589,-0.036241492815942244,-0.03624149281594213,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-10,2618,2618,1.2922571278857589,1.3534502780238977,1.3534502780238977,0.04735369518778043,0.04735369518778043,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-13,2618,2618,1.3534502780238977,1.3102552979364277,1.3102552979364277,-0.03191471514604638,-0.03191471514604649,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-14,2618,2618,1.3102552979364277,1.3102552979364277,1.3102552979364277,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-15,2618,2618,1.3102552979364277,1.2958565686546202,1.2958565686546202,-0.010989254769268708,-0.010989254769268708,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-16,2618,2618,1.2958565686546202,1.3318527477215643,1.3318527477215643,0.027777903772418178,0.027777903772418178,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-17,2618,2618,1.3318527477215643,1.3462511549345846,1.3462511549345846,0.010810810157243056,0.010810810157243056,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-20,2618,2618,1.3462511549345846,1.3102552979364275,1.3102552979364275,-0.02673784669837942,-0.02673784669837931,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-21,2618,2618,1.3102552979364275,1.286857725180876,1.286857725180876,-0.01785726246816277,-0.01785726246816266,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-22,2618,2618,1.286857725180876,1.268859635647404,1.268859635647404,-0.013986075679766508,-0.013986075679766508,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-23,2618,2618,1.268859635647404,1.2670598347457764,1.2670598347457764,-0.0014184397163120588,-0.0014184397163121698,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-24,2618,2618,1.2670598347457764,1.2778585596383445,1.2778585596383445,0.008522663726243662,0.008522663726243662,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-27,2618,2618,1.2778585596383445,1.268859635647404,1.268859635647404,-0.007042190955380279,-0.007042190955380279,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-28,2618,2618,1.268859635647404,1.3048557341971512,1.3048557341971512,0.028368857782587575,0.028368857782587575,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-29,2618,2618,1.3048557341971512,1.2976565305906413,1.2976565305906413,-0.005517241038864196,-0.005517241038864307,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-30,2618,2618,1.2976565305906413,1.283258123377621,1.283258123377621,-0.011095699727621144,-0.011095699727621144,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-05-31,2618,2618,1.283258123377621,1.28865736504811,1.28865736504811,0.004207447879837067,0.004207447879837067,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-03,2618,2618,1.28865736504811,1.2724592374506591,1.2724592374506591,-0.012569770706153505,-0.012569770706153505,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-04,2618,2618,1.2724592374506591,1.2724592374506591,1.2724592374506591,0.0,0.0,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-05,2618,2618,1.2724592374506591,1.283258123377621,1.283258123377621,0.008486626218846327,0.008486626218846327,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-06,2618,2618,1.283258123377621,1.3192541414101715,1.3192541414101715,0.028050489123580657,0.028050489123580657,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-07,2618,2618,1.3192541414101715,1.3282533069527027,1.3282533069527027,0.0068214040494971595,0.0068214040494971595,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-11,2618,2618,1.3282533069527027,1.3210540228289958,1.3210540228289958,-0.005420113833726203,-0.005420113833726203,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-12,2618,2618,1.3210540228289958,1.3264532644994846,1.3264532644994846,0.004087071063851422,0.004087071063851422,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-13,2618,3374,1.3264532644994846,1.3048557341971512,1.2959174724179008,-0.02302063170925661,-0.01628216453633058,stock_to_stock,0.008938261779250486,stock_only_EP05+10bp_per_side,executed_exact_official_close,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-14,3374,3374,1.2959174724179008,1.3146445983767887,1.3146445983767887,0.014450863081541199,0.014450863081541199,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
H1_continuity_fix_only,H1_continuity_fix_only_5bp,2024-06-17,3374,3374,1.3146445983767887,1.3034083228014561,1.3034083228014561,-0.008547006232107246,-0.008547006232107357,hold_same,0.0,stock_only_EP05+10bp_per_side,hold,5,True
