date,ticker,name,market,close,turnover_value,turnover_5d,turnover_20d,turnover_60d,traded_value_rank_5d,traded_value_rank_20d,traded_value_rank_60d,top300_count_last20_trading_days,layer0_core_top250,layer0_buffer_candidate_251_300,buffer_confirmation,layer0_active_scope,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2026-07-08,6799,來頡,TWSE,102.0,67514135,115225983.4,94390238.2,91560266.35,588.0,658.0,695.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3217,優群,TPEx,174.0,55819753,115154659.4,171387154.85,331344889.4166667,589.0,530.0,432.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6416,瑞祺電通,TWSE,97.2,418297328,114931042.4,41550185.35,36720378.81666667,590.0,858.0,910.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6617,共信-KY,TPEx,117.5,165745728,113819191.6,40774457.45,27866476.133333333,591.0,865.0,979.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6742,澤米,TWSE,58.2,52864734,113494544.4,315545539.6,169676730.95,592.0,419.0,557.0,2,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3591,艾笛森,TWSE,26.1,41617995,113292267.8,99697225.45,91988969.55,593.0,642.0,693.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6199,天品,TPEx,104.5,128045422,113247496.4,82970646.1,68580312.36666666,594.0,695.0,757.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1722,台肥,TWSE,48.05,71547235,113097443.6,114561812.25,198212392.96666667,595.0,617.0,526.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2305,全友,TWSE,35.15,220165597,112571666.8,206697758.0,142797431.38333333,596.0,495.0,594.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3380,明泰,TWSE,34.25,62971964,112496239.8,112435632.65,167579101.2,597.0,621.0,559.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9914,美利達,TWSE,74.2,77772377,111420311.2,169712538.3,139701172.0,598.0,534.0,599.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1909,榮成,TWSE,10.9,154054075,110694611.6,58517418.3,42417443.56666667,599.0,771.0,879.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8374,羅昇,TWSE,85.7,24979718,110374538.0,60452610.1,190834683.28333333,600.0,758.0,531.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6834,天二科技,TWSE,126.5,112285720,109824453.4,538865981.55,277737347.1166667,601.0,329.0,462.0,12,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6909,創控,TWSE,52.7,50778223,109113810.4,103475297.7,127148310.93333334,602.0,636.0,617.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3152,璟德,TPEx,272.5,56203551,108681775.4,326808220.75,353736784.68333334,603.0,411.0,418.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6265,方土昶,TPEx,51.0,100792374,108334784.4,368803738.0,511239596.31666666,604.0,391.0,355.0,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6234,高僑,TPEx,45.65,82530517,107943388.2,91702021.6,183911834.63333333,605.0,665.0,540.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3162,精確,TPEx,83.6,47389444,107825614.0,121195695.8,405853341.4,606.0,605.0,392.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6231,系微,TPEx,270.0,77640660,107512647.0,194481363.0,413705133.68333334,607.0,509.0,389.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1466,聚隆,TWSE,17.5,114298309,107279196.4,32492606.25,13207742.433333334,608.0,925.0,1163.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2731,雄獅,TWSE,146.5,115689551,106885870.0,142133042.15,180030464.71666667,609.0,565.0,544.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6206,飛捷,TWSE,134.5,130086657,106822206.4,130666769.85,246424207.68333334,610.0,585.0,482.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2072,世紀風電,TWSE,148.0,182447136,106744888.0,96108119.05,113229602.45,611.0,652.0,639.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1617,榮星,TWSE,24.45,33244682,106608026.2,33921210.25,14355203.366666667,612.0,913.0,1139.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8163,達方,TWSE,38.2,63130628,106518536.8,198292357.75,159280137.58333334,613.0,504.0,574.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3441,聯一光,TPEx,69.3,205479824,105923085.8,440888627.05,232729501.33333334,614.0,357.0,506.0,7,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4533,協易機,TPEx,29.65,26223332,105912593.0,51837865.2,87891154.28333333,615.0,798.0,703.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3323,加百裕,TPEx,35.4,144847207,105807407.6,49409007.75,76449619.56666666,616.0,809.0,734.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2417,圓剛,TWSE,45.0,25763920,105782631.4,60691384.3,152447370.41666666,617.0,756.0,584.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5222,全訊,TWSE,124.0,49734638,105174865.0,77614372.95,113208742.45,618.0,708.0,640.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6168,宏齊,TWSE,30.2,102920296,104799647.4,291278648.6,237263176.28333333,619.0,436.0,496.0,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6841,長佳智能,TPEx,66.7,111770322,104726613.4,44303155.25,31281019.4,620.0,843.0,943.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1709,和益,TWSE,23.95,68006797,104519808.8,58693760.75,31790142.85,621.0,769.0,937.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3294,英濟,TPEx,38.6,81490298,104422336.0,77327003.5,91000537.01666667,622.0,710.0,697.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4590,富田-創,TWSE,91.5,43947877,104252014.0,39332343.4,24010350.733333334,623.0,875.0,1013.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3346,麗清,TWSE,26.65,31097143,102461418.4,56517980.1,33889003.43333333,624.0,777.0,927.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6782,視陽,TWSE,207.0,80687113,100921716.0,53243181.65,85930543.68333334,625.0,795.0,708.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9933,中鼎,TWSE,40.65,108211366,100517825.0,180768330.2,226767069.15,626.0,521.0,509.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3580,友威科,TPEx,92.5,65856671,99680146.6,146577459.8,274329953.45,627.0,558.0,464.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2457,飛宏,TWSE,28.4,55487899,99612931.4,225934301.5,155160498.85,628.0,485.0,580.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4720,德淵,TWSE,23.85,26415791,99433476.2,66176276.5,157320942.81666666,629.0,736.0,577.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3515,華擎,TWSE,210.0,83113849,99242643.4,143534755.7,242272945.0,630.0,562.0,486.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7717,萊德光電-KY,TPEx,427.5,58451332,99198951.4,229855552.85,378374225.6,631.0,481.0,408.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4771,望隼,TWSE,212.0,88153130,98998996.2,44777545.9,50058798.266666666,632.0,840.0,834.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3518,柏騰,TWSE,32.3,63743031,97425687.2,41597993.55,55053287.483333334,633.0,857.0,812.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3046,建碁,TWSE,55.0,140393599,96913612.4,41410770.3,36842371.86666667,634.0,859.0,908.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,1904,正隆,TWSE,23.4,58316678,96807170.6,88642876.35,78576414.86666666,635.0,678.0,728.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6164,華興,TWSE,15.15,60203511,96626508.4,37442058.3,19919241.9,636.0,888.0,1062.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3066,李洲,TPEx,29.0,84799059,96346814.2,42655826.4,25426832.433333334,637.0,853.0,1000.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3545,敦泰,TWSE,58.2,63509353,96021120.8,96851580.1,136374227.88333333,638.0,648.0,603.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2646,星宇航空,TWSE,21.2,94448566,95226371.8,153799629.85,129923146.58333333,639.0,552.0,608.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6244,茂迪,TPEx,27.1,116099087,94259285.8,305912667.4,294966371.7,640.0,428.0,450.0,4,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6670,復盛應用,TWSE,258.5,86496443,94185226.2,274596396.9,170660064.63333333,641.0,445.0,556.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2601,益航,TWSE,7.55,197590967,93829974.2,30951932.5,21610336.033333335,642.0,942.0,1047.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6667,信紘科,TPEx,255.0,87211215,93795815.0,179793413.3,250518271.25,643.0,523.0,479.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8436,大江,TPEx,111.0,75914665,93509892.8,64684649.3,65164123.4,644.0,740.0,765.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4564,元翎,TWSE,18.6,66960748,92994898.8,31479491.4,22005329.983333334,645.0,935.0,1044.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2392,正崴,TWSE,37.6,59323497,92747888.4,76346481.65,115545628.2,646.0,714.0,635.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2915,潤泰全,TWSE,51.6,70440587,92733621.4,221684007.1,162147137.58333334,647.0,488.0,569.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9941,裕融,TWSE,81.0,88100815,92495155.0,180994630.0,201030223.56666666,648.0,519.0,523.0,2,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6605,帝寶,TWSE,134.0,107910307,90999504.6,96532057.6,90221671.51666667,649.0,650.0,699.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6462,神盾,TPEx,112.0,83954490,90573926.0,198139563.9,372707537.1333333,650.0,506.0,410.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2241,艾姆勒,TWSE,43.5,58527536,90466314.4,168534502.05,118544870.05,651.0,537.0,632.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4534,慶騰,TPEx,32.9,29387465,89453492.2,84960109.55,59587378.11666667,652.0,690.0,794.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4956,光鋐,TWSE,37.6,58904336,89452491.4,97439323.15,234874872.53333333,653.0,645.0,503.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2101,南港,TWSE,33.7,51007802,89149757.2,102091611.7,85080504.78333333,654.0,638.0,710.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3010,華立,TWSE,122.5,93876674,88581233.8,208201386.3,219786345.15,655.0,493.0,510.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6592,和潤企業,TWSE,60.3,119289433,87950667.6,63580950.1,49969998.483333334,656.0,747.0,838.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4566,時碩工業,TWSE,62.6,37457602,87908493.0,54609015.8,111620485.2,657.0,788.0,642.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6945,圓祥生技,TPEx,118.0,173988029,87567680.6,46032312.4,,658.0,833.0,,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2851,中再保,TWSE,38.35,63300332,86491674.0,130327475.85,103066304.88333334,659.0,586.0,659.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3615,安可,TPEx,47.9,67135949,85692216.8,305880830.7,352983158.65,660.0,429.0,419.0,2,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,6695,芯鼎,TWSE,54.9,37537515,85565165.6,169528708.1,162154586.15,661.0,535.0,568.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5340,建榮,TPEx,82.8,78487202,85041555.0,177943537.1,430994714.56666666,662.0,526.0,379.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,9921,巨大,TWSE,74.1,74219138,84828590.8,142525720.1,146070635.28333333,663.0,564.0,588.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8147,正淩,TPEx,154.0,80735584,83533470.8,67236625.3,174316664.85,664.0,733.0,551.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,5452,佶優,TPEx,32.15,42689144,83274331.8,95229890.3,103170129.65,665.0,655.0,658.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,8088,品安,TPEx,56.0,62969735,82970452.6,261855857.1,313052677.43333334,666.0,454.0,440.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4716,大立,TPEx,23.4,77116082,82441293.4,106676576.95,43130970.266666666,667.0,629.0,874.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4127,天良,TPEx,79.5,101069949,81643409.2,40924841.25,36656723.583333336,668.0,864.0,911.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,3230,錦明,TPEx,52.0,44563220,81460655.4,99219291.65,50427627.55,669.0,643.0,832.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4114,健喬,TPEx,33.55,147927507,81460141.8,42513392.35,35905273.93333333,670.0,855.0,917.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2104,國際中橡,TWSE,10.8,37656581,81107350.8,47963911.55,40081439.36666667,671.0,816.0,893.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2480,敦陽科,TWSE,159.5,60330003,81025481.6,87711535.1,77678501.36666666,672.0,682.0,732.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,7749,意騰-KY,TWSE,410.0,69060113,80835950.4,248590530.3,342381538.1666667,673.0,463.0,426.0,3,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,4556,旭然,TPEx,92.7,64928601,80234248.0,43017067.75,36967332.28333333,674.0,851.0,907.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2501,國建,TWSE,23.85,74650033,79830972.2,191225828.3,129064346.98333333,675.0,511.0,610.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2026-07-08,2425,承啟,TWSE,39.65,53516580,79321624.8,190419344.9,82840014.48333333,676.0,514.0,717.0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
