decision_date,adj_close,ma20,ma60,ret20,taiwan_group,above,rspos,breadth_group,turnover,margin,capital_group,chg20,derivatives_group,session_date,sox20,external_group,bullish_count,bearish_count,market_state,market_confidence
2026-01-22,71.80000305175781,68.2967098236084,63.87533467610677,0.14306761774827348,bullish,0.6375,0.4875,neutral,1030019106751,10378793,neutral,,neutral,2026-01-22,0.12729566990911034,bullish,2,0,ordinary_market,1.0
2026-01-23,72.25,68.76114273071289,64.02110646565755,0.14752954540029162,bullish,0.625,0.4875,neutral,1002011249077,10395626,neutral,,neutral,2026-01-23,0.1076464370041521,bullish,2,0,ordinary_market,1.0
2026-01-26,72.25,69.19845809936524,64.16687825520833,0.13772911481583106,bullish,0.725,0.575,neutral,913997200274,10487652,neutral,,neutral,2026-01-26,0.10030993829022239,bullish,2,0,ordinary_market,1.0
2026-01-27,73.05000305175781,69.63386535644531,64.32023131052652,0.1353418353843805,bullish,0.725,0.575,neutral,1013795949444,10479997,neutral,,neutral,2026-01-27,0.12619110025054114,bullish,2,0,ordinary_market,1.0
2026-01-28,74.19999694824219,70.1317024230957,64.5026117324829,0.15498500562674966,bullish,0.7375,0.5,neutral,1089858559055,10507063,neutral,,neutral,2026-01-28,0.1572064316016688,bullish,2,0,ordinary_market,1.0
2026-01-29,73.75,70.58485298156738,64.68077920277914,0.1401056276274073,bullish,0.65,0.5125,neutral,1192900813303,10409579,neutral,,neutral,2026-01-29,0.16059052532376183,bullish,2,0,ordinary_market,1.0
2026-01-30,72.5999984741211,70.91394309997558,64.85292771657308,0.09969679204200732,bullish,0.45,0.525,neutral,1127034360772,10388179,neutral,,neutral,2026-01-30,0.12922822921154675,bullish,2,0,ordinary_market,1.0
2026-02-02,71.5,71.06230773925782,65.00427773793538,0.04329746928519085,bullish,0.3,0.6125,neutral,931422324908,10241381,bearish,,neutral,2026-02-02,0.10410900854215632,bullish,2,1,ordinary_market,1.0
2026-02-03,72.94999694824219,71.23879852294922,65.1921204249064,0.05084711115741625,bullish,0.5375,0.225,neutral,1012058389864,10271953,neutral,,neutral,2026-02-03,0.06981580070726334,bullish,2,0,ordinary_market,1.0
2026-02-04,72.9000015258789,71.43990669250488,65.36598205566406,0.05839561025773721,bullish,0.6,0.5,neutral,853917237807,10350091,bearish,,neutral,2026-02-04,-0.004152438827871752,neutral,1,1,ordinary_market,1.0
2026-02-05,72.0,71.58368873596191,65.53223927815755,0.04160097692474429,bullish,0.425,0.5375,neutral,878693624085,10283777,bearish,,neutral,2026-02-05,0.005250257617092524,bullish,2,1,ordinary_market,1.0
2026-02-06,71.9000015258789,71.73479690551758,65.69189942677816,0.043877152259049534,bullish,0.3375,0.45,neutral,870947377743,10155286,bearish,,neutral,2026-02-06,0.08237113695178833,bullish,2,1,ordinary_market,1.0
2026-02-09,73.94999694824219,71.96375274658203,65.89065659840902,0.06600920750766015,bullish,0.1875,0.1625,bearish,807105708300,10135429,neutral,,neutral,2026-02-09,0.06857119955030044,bullish,2,1,ordinary_market,1.0
2026-02-10,75.5,72.2529525756836,66.1349687576294,0.08296511989298105,bullish,0.2125,0.15,bearish,830970697279,10088292,neutral,,neutral,2026-02-10,0.056325610418376915,bullish,2,1,ordinary_market,1.0
2026-02-11,77.19999694824219,72.62468681335449,66.40432726542154,0.10656706778084968,bullish,0.2125,0.125,bearish,833613330298,9985073,neutral,,neutral,2026-02-11,0.07019499260266837,bullish,2,1,ordinary_market,1.0
2026-02-23,77.4000015258789,73.01135177612305,66.70084953308105,0.11100423880182508,bullish,0.5875,0.35,neutral,1132849552474,9953530,bullish,,neutral,2026-02-23,0.032110081329177254,bullish,3,0,strong_market,1.0
2026-02-24,79.4000015258789,73.43145599365235,67.03727900187174,0.11834268785436763,bullish,0.7,0.375,neutral,1044319273781,10074837,bullish,,neutral,2026-02-24,0.051128769716096034,bullish,3,0,strong_market,1.0
2026-02-25,81.0999984741211,73.90697784423828,67.37163753509522,0.13284670023734502,bullish,0.725,0.325,neutral,1239892746536,10160514,bullish,,neutral,2026-02-25,0.04314916068559982,bullish,3,0,strong_market,1.0
2026-02-26,81.1500015258789,74.3849998474121,67.74052066802979,0.13354516871146838,bullish,0.7625,0.3125,neutral,1431638480366,10270895,bullish,,neutral,2026-02-26,-0.013179714985783186,neutral,2,0,ordinary_market,1.0
2026-03-02,80.3499984741211,74.85999984741211,68.10100078582764,0.13408610027662893,bullish,0.7625,0.6,bullish,1216651018359,10297151,bullish,,neutral,2026-03-02,0.017364526554058513,bullish,4,0,strong_market,1.0
2026-03-03,78.75,75.20749969482422,68.42166652679444,0.0967966107638214,bullish,0.65,0.525,neutral,1335394942410,10160211,bullish,,neutral,2026-03-03,-0.045437432575748615,neutral,2,0,ordinary_market,1.0
2026-03-04,75.5999984741211,75.37499961853027,68.67339757283528,0.046366760887489145,bullish,0.3625,0.4125,neutral,1294970202983,10034933,bullish,,neutral,2026-03-04,-0.006508655447083123,neutral,2,0,ordinary_market,1.0
2026-03-05,77.4000015258789,75.63249969482422,68.94608949025472,0.0712802979360403,bullish,0.525,0.45,neutral,960577257861,10084514,neutral,,neutral,2026-03-05,0.026590805970761355,bullish,2,0,ordinary_market,1.0
2026-03-06,76.8499984741211,75.82249946594239,69.202219136556,0.05201910011791355,bullish,0.55,0.4875,neutral,797469654686,10147837,neutral,,neutral,2026-03-06,-0.013119451549919003,neutral,1,0,ordinary_market,1.0
2026-03-09,73.5999984741211,75.79249954223633,69.4181516011556,-0.00808623313744361,neutral,0.3125,0.4375,neutral,1006381857009,9989268,neutral,,neutral,2026-03-09,-0.029597646723944715,neutral,0,0,ordinary_market,1.0
2026-03-10,75.19999694824219,75.86499938964843,69.65746370951335,0.019660975569385508,bullish,0.425,0.45,neutral,895245362848,9913770,neutral,,neutral,2026-03-10,-0.03644190416393789,neutral,1,0,ordinary_market,1.0
2026-03-11,78.19999694824219,76.14499931335449,69.93691507975261,0.07713496682947252,bullish,0.275,0.225,bearish,854393901136,10036971,neutral,,neutral,2026-03-11,-0.023751939512155373,neutral,1,1,ordinary_market,1.0
2026-03-12,76.5999984741211,76.39999923706054,70.19134324391683,0.07132864998770772,bullish,0.6375,0.5375,neutral,960168925941,10135517,neutral,,neutral,2026-03-12,-0.07823219424640482,bearish,1,1,ordinary_market,1.0
2026-03-13,75.94999694824219,76.54999923706055,70.42589893341065,0.04112405929404628,bullish,0.675,0.5625,neutral,905272153847,10155702,neutral,,neutral,2026-03-13,-0.05418383465199328,bearish,1,1,ordinary_market,1.0
2026-03-16,75.5999984741211,76.68499908447265,70.63900833129883,0.037036994399564094,bullish,0.725,0.6,bullish,917627029546,10217167,neutral,,neutral,2026-03-16,-0.04197905034561589,neutral,2,0,ordinary_market,1.0
2026-03-17,76.6500015258789,76.9174991607666,70.87126134236654,0.06458335452609587,bullish,0.8,0.625,bullish,1044613497141,10222141,bullish,,neutral,2026-03-17,-0.03677702739603528,neutral,3,0,strong_market,1.0
2026-03-18,77.80000305175781,77.21249923706054,71.1152853012085,0.08205843394530832,bullish,0.8375,0.6875,bullish,1117852936238,10275831,neutral,,neutral,2026-03-18,-0.051035047995041105,bearish,2,1,ordinary_market,1.0
2026-03-19,76.0,77.31499938964843,71.3408135732015,0.027721475812806595,bullish,0.7625,0.775,bullish,1111968459770,10326318,neutral,,neutral,2026-03-19,-0.037928377449486295,neutral,2,0,ordinary_market,1.0
2026-03-20,75.9000015258789,77.33499946594239,71.56303170522054,0.005298033455349849,bullish,0.7,0.825,bullish,1268808047929,10276322,neutral,,neutral,2026-03-20,-0.0714019461688421,bearish,2,1,ordinary_market,1.0
2026-03-23,74.25,77.18749961853027,71.76843242645263,-0.03821239721317582,neutral,0.5125,0.85,neutral,904385330590,10199134,bearish,,neutral,2026-03-23,-0.053610790120019014,bearish,0,2,ordinary_market,1.0
2026-03-24,74.4000015258789,77.03749961853028,71.98537222544353,-0.038759689158364474,neutral,0.5375,0.7125,neutral,908700297637,10163352,bearish,,neutral,2026-03-24,-0.05516216230153692,bearish,0,2,ordinary_market,1.0
2026-03-25,76.19999694824219,76.87749938964843,72.23806406656901,-0.040302323880859636,neutral,0.7,0.775,bullish,813984898221,10217724,bearish,,neutral,2026-03-25,-0.05901196773297679,bearish,1,2,ordinary_market,1.0
2026-03-26,75.80000305175781,76.61249961853028,72.4840893427531,-0.0653513627876886,neutral,0.6625,0.75,bullish,1011073543623,10174781,bearish,,neutral,2026-03-26,-0.07458463753965039,bearish,1,2,ordinary_market,1.0
2026-03-27,75.0,76.30499954223633,72.70692043304443,-0.07578559963326259,neutral,0.65,0.7125,bullish,851362036049,10220704,neutral,,neutral,2026-03-27,-0.07911470901443685,bearish,1,1,ordinary_market,1.0
2026-03-30,73.9000015258789,75.98249969482421,72.89662698109944,-0.08027376565936817,neutral,0.5625,0.725,neutral,858937360426,10226180,neutral,,neutral,2026-03-30,-0.12227919151593492,bearish,0,1,ordinary_market,1.0
2026-03-31,72.3499984741211,75.66249961853028,73.05556971232096,-0.08126986064608133,bearish,0.4,0.6375,neutral,1096465047334,10176656,neutral,,neutral,2026-03-31,-0.02275369228712465,neutral,0,1,ordinary_market,1.0
2026-04-01,75.44999694824219,75.65499954223633,73.2637139638265,-0.001984147207757636,neutral,0.5625,0.6625,neutral,808347120944,10241512,bearish,,neutral,2026-04-01,-0.014172746933697633,neutral,0,1,ordinary_market,1.0
2026-04-02,73.94999694824219,75.4824993133545,73.43781903584798,-0.0445737016747112,neutral,0.5375,0.7125,neutral,890069434954,10201457,bearish,,neutral,2026-04-02,0.0014869251219991053,bullish,1,1,ordinary_market,1.0
2026-04-07,75.30000305175781,75.40499954223633,73.62045478820801,-0.02016910153726592,neutral,0.65,0.6875,bullish,762407093292,10249782,bearish,,neutral,2026-04-07,0.024770846213097553,bullish,2,1,ordinary_market,1.0
2026-04-08,79.19999694824219,75.68499946594238,73.8697338104248,0.0760869373671269,bullish,0.825,0.5625,neutral,1115197109507,10304287,neutral,,neutral,2026-04-08,0.08210933781878871,bullish,2,0,ordinary_market,1.0
2026-04-09,79.1500015258789,75.88249969482422,74.11078402201335,0.05252665874914042,bullish,0.7375,0.6625,bullish,1128822045249,10423939,neutral,,neutral,2026-04-09,0.09791567532165235,bullish,3,0,strong_market,1.0
2026-04-10,80.75,76.0099998474121,74.35631408691407,0.032608735949766876,bullish,0.7375,0.8125,bullish,1138320717436,10488798,neutral,,neutral,2026-04-10,0.1631077378879171,bullish,3,0,strong_market,1.0
2026-04-13,80.5999984741211,76.2099998474121,74.55743560791015,0.052219322189038575,bullish,0.8,0.725,bullish,1050142029498,10561945,neutral,,neutral,2026-04-13,0.1821557402502465,bullish,3,0,strong_market,1.0
2026-04-14,83.0999984741211,76.56749992370605,74.78543256123861,0.09414090603257597,bullish,0.8375,0.675,bullish,1293008183342,10619714,neutral,,neutral,2026-04-14,0.18314980553276516,bullish,3,0,strong_market,1.0
2026-04-15,84.1500015258789,76.99500007629395,75.03996861775717,0.11309528074507291,bullish,0.8125,0.5625,neutral,1314784746122,10594042,neutral,,neutral,2026-04-15,0.1789575564298882,bullish,2,0,ordinary_market,1.0
2026-04-16,85.0,77.4125,75.30456263224283,0.10893670329937222,bullish,0.875,0.6,bullish,1234255153726,10705800,neutral,,neutral,2026-04-16,0.19681772460845126,bullish,3,0,strong_market,1.0
2026-04-17,84.1500015258789,77.72999992370606,75.5590986887614,0.08161951446064397,bullish,0.825,0.6625,bullish,1262303822284,10831586,neutral,,neutral,2026-04-17,0.21525060981599764,bullish,3,0,strong_market,1.0
2026-04-20,84.55000305175781,78.15750007629394,75.81208407084146,0.11250004015470805,bullish,0.9125,0.65,bullish,1274881061330,10856111,neutral,,neutral,2026-04-20,0.2514272179176187,bullish,3,0,strong_market,1.0
2026-04-21,86.0,78.6625,76.08348401387532,0.13306980594298667,bullish,0.9375,0.7,bullish,1368177185994,10877205,neutral,,neutral,2026-04-21,0.24109722935015654,bullish,3,0,strong_market,1.0
2026-04-22,86.3499984741211,79.26749992370605,76.35989545186361,0.16296294241240528,bullish,0.9375,0.7125,bullish,1301200548345,10937268,neutral,,neutral,2026-04-22,0.25868596460652316,bullish,3,0,strong_market,1.0
2026-04-23,86.3499984741211,79.86499977111816,76.6379503885905,0.16061823525750274,bullish,0.825,0.6,bullish,1884897012539,10746534,neutral,,neutral,2026-04-23,0.26492049982742927,bullish,3,0,strong_market,1.0
2026-04-24,89.94999694824219,80.55249977111816,76.95381838480631,0.1804462014524686,bullish,0.8125,0.55,neutral,1414432679247,10824856,neutral,,neutral,2026-04-24,0.3859530935586324,bullish,2,0,ordinary_market,1.0
2026-04-27,93.0,81.41249961853028,77.3106590270996,0.22691287936357574,bullish,0.775,0.4,neutral,1534114342685,10921243,neutral,,neutral,2026-04-27,0.3956155405233759,bullish,2,0,ordinary_market,1.0
2026-04-28,92.0,82.26249961853027,77.65083300272623,0.22666666666666657,bullish,0.8125,0.3875,neutral,1330822888450,10966726,neutral,,neutral,2026-04-28,0.40508489083432764,bullish,2,0,ordinary_market,1.0
2026-04-29,90.75,83.10499954223633,77.98249969482421,0.22801080008395425,bullish,0.7875,0.4,neutral,1158187695492,10979594,bearish,,neutral,2026-04-29,0.35358840572398775,bullish,2,1,ordinary_market,1.0
2026-04-30,90.5,84.01249961853027,78.29416631062826,0.25086388263533954,bullish,0.75,0.5,neutral,1354590992105,10992794,neutral,,neutral,2026-04-30,0.3462295290025472,bullish,2,0,ordinary_market,1.0
2026-05-04,94.5999984741211,84.96999969482422,78.66666628519694,0.2538105009999614,bullish,0.7625,0.4625,neutral,1321287168925,11107498,neutral,1090.0,bullish,2026-05-04,0.3307875128306208,bullish,3,0,strong_market,1.0
2026-05-05,94.5999984741211,86.00249977111817,79.03916625976562,0.27924276373306545,bullish,0.825,0.5,neutral,1361338528139,11228771,neutral,-42202.0,bearish,2026-05-05,0.37190882877338516,bullish,2,1,ordinary_market,1.0
2026-05-06,95.75,87.02499961853027,79.41749954223633,0.2715802937509284,bullish,0.775,0.5,neutral,1962964704307,11191721,neutral,-42102.0,bearish,2026-05-06,0.3480035184577901,bullish,2,1,ordinary_market,1.0
2026-05-07,97.6999969482422,87.94999961853027,79.809166208903,0.23358586758645838,bullish,0.7875,0.4375,neutral,1610442929401,11298034,neutral,-43025.0,bearish,2026-05-07,0.28441813114943115,bullish,2,1,ordinary_market,1.0
2026-05-08,97.0,88.84249954223633,80.196666208903,0.22552113872398172,bullish,0.7,0.425,neutral,1697716143475,11141113,neutral,-43088.0,bearish,2026-05-08,0.3246034959628421,bullish,2,1,ordinary_market,1.0
2026-05-11,96.9000015258789,89.64999961853027,80.60166625976562,0.20000001889633312,bullish,0.7125,0.5125,neutral,1483998418659,11293650,neutral,-40513.0,bearish,2026-05-11,0.33646926667925614,bullish,2,1,ordinary_market,1.0
2026-05-12,96.8499984741211,90.46249961853027,81.02416623433432,0.20161290704264112,bullish,0.7125,0.475,neutral,1814350479649,11492308,neutral,-12299.0,bearish,2026-05-12,0.2702848203149457,bullish,2,1,ordinary_market,1.0
2026-05-13,95.5,91.08249969482422,81.39999961853027,0.14921783096952157,bullish,0.65,0.575,neutral,1556410021404,11533923,neutral,26376.0,bullish,2026-05-13,0.3007471805668578,bullish,3,0,strong_market,1.0
2026-05-14,96.0500030517578,91.67749977111816,81.78583297729492,0.14141415698274518,bullish,0.6625,0.5625,neutral,1589952085560,11504628,neutral,2295.0,bullish,2026-05-14,0.29417170317045893,bullish,3,0,strong_market,1.0
2026-05-15,95.4000015258789,92.1974998474121,82.17583300272624,0.12235295912798705,bullish,0.5375,0.45,neutral,1703661265936,11417502,neutral,2540.0,bullish,2026-05-15,0.21270464918472465,bullish,3,0,strong_market,1.0
2026-05-18,94.9000015258789,92.73499984741211,82.55916633605958,0.12774806660810367,bullish,0.6,0.525,neutral,1311585845655,11543197,bearish,,neutral,2026-05-18,0.17744268301702482,bullish,2,1,ordinary_market,1.0
2026-05-19,93.0999984741211,93.16249961853028,82.87833302815756,0.10112353771447347,bullish,0.425,0.4125,neutral,1410816161788,11463762,bearish,4464.0,bullish,2026-05-19,0.1718932256867094,bullish,3,1,strong_market,1.0
2026-05-20,92.5,93.48749961853028,83.16166636149089,0.07558139534883712,bullish,0.4,0.4,bearish,1277059344760,11447367,bearish,4147.0,bullish,2026-05-20,0.19214539495650573,bullish,3,2,ordinary_market,1.0
2026-05-21,95.8499984741211,93.96249961853027,83.47249972025553,0.11001737310796966,bullish,0.5625,0.4,neutral,1283788642736,11547483,bearish,2156.0,bullish,2026-05-21,0.1870810747122027,bullish,3,1,strong_market,1.0
2026-05-22,97.3000030517578,94.5099998474121,83.80416641235351,0.12680955148966677,bullish,0.65,0.525,neutral,1505823312740,11671577,neutral,-1751.0,bearish,2026-05-22,0.16063672001120577,bullish,2,1,ordinary_market,1.0
2026-05-25,100.8000030517578,95.0525001525879,84.1608331044515,0.12062264004031897,bullish,0.725,0.5875,neutral,1662180328349,11723256,neutral,-38836.0,bearish,2026-05-22,0.16063672001120577,bullish,2,1,ordinary_market,1.0
2026-05-26,100.0999984741211,95.40750007629394,84.47749977111816,0.07634406961420526,bullish,0.7875,0.6625,bullish,1864158205138,11638838,neutral,-38833.0,bearish,2026-05-26,0.2372079765183035,bullish,3,1,strong_market,1.0
2026-05-27,102.5500030517578,95.93500022888183,84.83416646321615,0.11467394621475857,bullish,0.75,0.625,bullish,2030862935379,11595982,neutral,-38893.0,bearish,2026-05-27,0.26571561691536183,bullish,3,1,strong_market,1.0
2026-05-28,100.5,96.42250022888183,85.1699998219808,0.1074380165289257,bullish,0.6,0.5625,neutral,2064860936403,11535776,neutral,-38927.0,bearish,2026-05-28,0.24902786330729842,bullish,2,1,ordinary_market,1.0
2026-05-29,105.4000015258789,97.16750030517578,85.61416651407878,0.16464090083844085,bullish,0.6625,0.475,neutral,2313105307748,11770413,neutral,-38951.0,bearish,2026-05-29,0.22141527692668572,bullish,2,1,ordinary_market,1.0
2026-06-01,105.5,97.71250038146972,86.11249987284343,0.11522200530331639,bullish,0.725,0.5625,neutral,1961237777115,11858601,neutral,-38962.0,bearish,2026-06-01,0.22371255493736752,bullish,2,1,ordinary_market,1.0
2026-06-02,105.6999969482422,98.26750030517579,86.58416646321615,0.11733613798268339,bullish,0.65,0.475,neutral,2086139579043,11816907,neutral,,neutral,2026-06-02,0.3029627275737492,bullish,2,0,ordinary_market,1.0
2026-06-03,107.5999984741211,98.86000022888183,87.09666646321615,0.12375977518664327,bullish,0.7375,0.5125,neutral,1851448879699,11868658,neutral,-39419.0,bearish,2026-06-03,0.2674157341343213,bullish,2,1,ordinary_market,1.0
2026-06-04,106.0999984741211,99.28000030517578,87.63833312988281,0.08597750039162122,bullish,0.675,0.5125,neutral,1612748999440,11873113,bearish,41612.0,bullish,2026-06-04,0.18694297356780187,bullish,3,1,strong_market,1.0
2026-06-05,104.1500015258789,99.63750038146972,88.12083320617675,0.07371135593689604,bullish,0.5125,0.5,neutral,1628288948205,11750362,bearish,41574.0,bullish,2026-06-05,0.09495300228701842,bullish,3,1,strong_market,1.0
2026-06-08,100.9499969482422,99.84000015258789,88.49999987284342,0.04179561773568885,bullish,0.375,0.4125,neutral,1449741026651,11469292,bearish,41698.0,bullish,2026-06-08,0.09606304867627702,bullish,3,1,strong_market,1.0
2026-06-09,103.5,100.17250022888183,88.94833323160807,0.06866289758028055,bullish,0.0625,0.05,bearish,1492238869023,11587289,bearish,41670.0,bullish,2026-06-09,0.047741711755369565,bullish,3,2,ordinary_market,1.0
2026-06-10,100.25,100.41000022888184,89.3533332824707,0.04973821989528804,bullish,0.4,0.375,bearish,1741779944642,11392888,bullish,39122.0,bullish,2026-06-10,0.04175039259159119,bullish,4,1,strong_market,1.0
2026-06-11,99.8499984741211,100.6,89.75749994913737,0.03956267883006337,bullish,0.4,0.4,bearish,1625337355080,11429083,neutral,39105.0,bullish,2026-06-11,0.09597785284614235,bullish,3,1,strong_market,1.0
2026-06-12,101.9499969482422,100.92749977111816,90.17916653951009,0.06865823184066189,bullish,0.475,0.4,neutral,1407024700230,11452968,bearish,416.0,bullish,2026-06-12,0.10747996267415405,bullish,3,1,strong_market,1.0
2026-06-15,105.25,101.44499969482422,90.63666648864746,0.10906215287360865,bullish,0.6375,0.5125,neutral,1347959977770,11585344,bearish,474.0,bullish,2026-06-15,0.21669489860729074,bullish,3,1,strong_market,1.0
2026-06-16,105.9000015258789,102.0849998474121,91.1349998474121,0.13748660860951367,bullish,0.6,0.45,neutral,1532559781118,11569814,bearish,-60837.0,bearish,2026-06-16,0.17621736373077757,bullish,2,2,ordinary_market,1.0
2026-06-17,106.0,102.7599998474121,91.63666648864746,0.145945945945946,bullish,0.6375,0.4375,neutral,1404482809994,11718515,bearish,-17347.0,bearish,2026-06-17,0.1920808732475343,bullish,2,2,ordinary_market,1.0
2026-06-18,107.3000030517578,103.33250007629394,92.18749987284342,0.11945753531470471,bullish,0.7,0.55,neutral,1884141954893,11778458,neutral,-17315.0,bearish,2026-06-18,0.21403776814199515,bullish,2,1,ordinary_market,1.0
2026-06-22,111.1500015258789,104.025,92.79999987284343,0.14234324809582732,bullish,0.5625,0.4,neutral,1806452806255,11908511,neutral,-15111.0,bearish,2026-06-22,0.2232214788766309,bullish,2,1,ordinary_market,1.0
2026-06-23,110.0999984741211,104.48999977111816,93.36499989827475,0.09226185655557995,bullish,0.475,0.4375,neutral,1997230942753,11735342,neutral,,neutral,2026-06-23,0.10489371249470114,bullish,2,0,ordinary_market,1.0
2026-06-24,107.1500015258789,104.84249992370606,93.88749987284342,0.07042960199025838,bullish,0.4375,0.4,neutral,1792785372781,11912719,neutral,-13547.0,bearish,2026-06-24,0.04514204354997098,bullish,2,1,ordinary_market,1.0
2026-06-25,107.1999969482422,105.07499961853027,94.42416648864746,0.04534367389669902,bullish,0.425,0.45,neutral,1621314746212,11959821,bearish,23529.0,bullish,2026-06-25,0.09751701443594829,bullish,3,1,strong_market,1.0
2026-06-26,103.0999984741211,105.20499954223632,94.9108331044515,0.02587063158329439,bullish,0.325,0.3625,bearish,1958421394044,11725623,neutral,27995.0,bullish,2026-06-26,0.02918595278585978,bullish,3,1,strong_market,1.0
