period,snapshot_date,rows,layer1_b30_pass_share,momentum_continuation_medium_or_high_confidence_share,momentum_continuation_medium_or_high_confidence_count,pullback_repair_medium_or_high_confidence_share,pullback_repair_medium_or_high_confidence_count,overlap_reacceleration_medium_or_high_confidence_share,overlap_reacceleration_medium_or_high_confidence_count,neutral_quality_liquidity_medium_or_high_confidence_share,neutral_quality_liquidity_medium_or_high_confidence_count,exhaustion_risk_medium_or_high_confidence_share,exhaustion_risk_medium_or_high_confidence_count,breakdown_risk_medium_or_high_confidence_share,breakdown_risk_medium_or_high_confidence_count,any_opportunity_medium_or_high_share
P2,2026-03-20,293,0.6825938566552902,0.5870307167235495,172,0.07167235494880546,21,0.2696245733788396,79,0.7133105802047781,209,0.18771331058020477,55,0.3447098976109215,101,0.8805460750853242
P2,2026-03-27,290,0.696551724137931,0.5379310344827586,156,0.10344827586206896,30,0.33793103448275863,98,0.7275862068965517,211,0.2206896551724138,64,0.38275862068965516,111,0.8413793103448276
P2,2026-04-02,296,0.7027027027027027,0.6013513513513513,178,0.15878378378378377,47,0.4222972972972973,125,0.7027027027027027,208,0.17905405405405406,53,0.38175675675675674,113,0.8986486486486487
P2,2026-04-10,295,0.7016949152542373,0.511864406779661,151,0.05084745762711865,15,0.3050847457627119,90,0.7186440677966102,212,0.18305084745762712,54,0.3423728813559322,101,0.847457627118644
P2,2026-04-17,290,0.7137931034482758,0.6103448275862069,177,0.034482758620689655,10,0.30344827586206896,88,0.7206896551724138,209,0.1724137931034483,50,0.33793103448275863,98,0.9
P2,2026-04-24,282,0.7304964539007093,0.6843971631205674,193,0.08156028368794327,23,0.375886524822695,106,0.7375886524822695,208,0.17375886524822695,49,0.3262411347517731,92,0.9326241134751773
P2,2026-04-30,292,0.7191780821917808,0.6232876712328768,182,0.09246575342465753,27,0.3493150684931507,102,0.726027397260274,212,0.1952054794520548,57,0.3219178082191781,94,0.9041095890410958
P2,2026-05-08,293,0.726962457337884,0.7030716723549488,206,0.10580204778156997,31,0.447098976109215,131,0.7303754266211604,214,0.15017064846416384,44,0.32764505119453924,96,0.9044368600682594
P2,2026-05-15,289,0.7335640138408305,0.7923875432525952,229,0.1453287197231834,42,0.5674740484429066,164,0.7508650519031141,217,0.09342560553633218,27,0.3460207612456747,100,0.9273356401384083
P2,2026-05-22,288,0.7152777777777778,0.7083333333333334,204,0.1111111111111111,32,0.4375,126,0.7291666666666666,210,0.13194444444444445,38,0.3472222222222222,100,0.9236111111111112
P2,2026-05-29,293,0.7133105802047781,0.6109215017064846,179,0.09897610921501707,29,0.37542662116040953,110,0.7201365187713311,211,0.17064846416382254,50,0.3447098976109215,101,0.8703071672354948
P2,2026-06-05,287,0.7142857142857143,0.6724738675958188,193,0.20905923344947736,60,0.5365853658536586,154,0.7282229965156795,209,0.16376306620209058,47,0.34146341463414637,98,0.9337979094076655
P2,2026-06-12,287,0.8048780487804879,0.7560975609756098,217,0.24041811846689895,69,0.6411149825783972,184,0.8048780487804879,231,0.09407665505226481,27,0.3554006968641115,102,0.9581881533101045
P2,2026-06-18,288,0.8055555555555556,0.7118055555555556,205,0.15625,45,0.5347222222222222,154,0.8055555555555556,232,0.125,36,0.3541666666666667,102,0.9409722222222222
P2,2026-06-26,291,0.7800687285223368,0.6907216494845361,201,0.24398625429553264,71,0.6288659793814433,183,0.7800687285223368,227,0.12714776632302405,37,0.36082474226804123,105,0.9381443298969072
P2,2026-06-29,296,0.777027027027027,0.6824324324324325,202,0.27364864864864863,81,0.6385135135135135,189,0.777027027027027,230,0.09797297297297297,29,0.35135135135135137,104,0.9290540540540541
