snapshot_date,scope_type,ticker_count,traded_value_5d,median_rank_5d,pure_5d_burst_watchlist_count,total_market_traded_value_5d,turnover_share_5d,diagnostic_only
2025-09-19,active_layer1_source_scope,291,2714646435543.0,146.0,0,2972222183076.0,0.9133389996886334,True
2025-09-19,watchlist_reference,9,12757216750.0,278.0,9,2972222183076.0,0.0042921477481193395,True
2025-09-26,active_layer1_source_scope,291,2840857270379.0,146.0,0,3091554112407.0,0.9189091204899485,True
2025-09-26,watchlist_reference,9,12595342357.0,278.0,9,3091554112407.0,0.004074113503772253,True
2025-10-03,active_layer1_source_scope,290,2610734278494.0,145.5,0,2824842576900.0,0.9242052282286952,True
2025-10-03,watchlist_reference,10,11763955551.0,281.0,10,2824842576900.0,0.004164464118177459,True
2025-10-09,active_layer1_source_scope,296,2857126584360.0,148.5,0,3074676792435.0,0.929244527876795,True
2025-10-09,watchlist_reference,4,5471315321.0,269.0,4,3074676792435.0,0.0017794765727772559,True
2025-10-17,active_layer1_source_scope,287,3060816656642.0,144.0,0,3319013635231.0,0.9222067135102234,True
2025-10-17,watchlist_reference,13,17998528815.0,272.0,13,3319013635231.0,0.0054228547373073146,True
2025-10-23,active_layer1_source_scope,289,2577455120964.0,145.0,0,2795777934570.0,0.9219098159026071,True
2025-10-23,watchlist_reference,11,13185021254.0,279.0,11,2795777934570.0,0.00471604739810206,True
2025-10-31,active_layer1_source_scope,292,3154255946954.0,146.5,0,3390276282798.0,0.9303831557795013,True
2025-10-31,watchlist_reference,8,11045697111.0,290.0,8,3390276282798.0,0.003258052202720178,True
2025-11-07,active_layer1_source_scope,289,2997991560118.0,145.0,0,3212862634885.0,0.9331216117259582,True
2025-11-07,watchlist_reference,11,13337364581.0,283.0,11,3212862634885.0,0.00415124021680354,True
2025-11-14,active_layer1_source_scope,291,3167418662339.0,146.0,0,3404308315590.0,0.9304147476401694,True
2025-11-14,watchlist_reference,9,11314447008.0,283.0,9,3404308315590.0,0.0033235670682897874,True
2025-11-21,active_layer1_source_scope,289,3057958559869.0,145.0,0,3258042934120.0,0.938587557531668,True
2025-11-21,watchlist_reference,11,13264546521.0,276.0,11,3258042934120.0,0.0040713234261238376,True
2025-11-28,active_layer1_source_scope,291,3106506851590.0,146.0,0,3279396810698.0,0.9472799514398499,True
2025-11-28,watchlist_reference,9,10332624301.0,272.0,9,3279396810698.0,0.0031507697596378286,True
2025-12-05,active_layer1_source_scope,286,2532491143210.0,143.5,0,2713503836458.0,0.9332918970609306,True
2025-12-05,watchlist_reference,14,14997810233.0,275.5,14,2713503836458.0,0.005527101171368526,True
2025-12-12,active_layer1_source_scope,289,2797489725010.0,145.0,0,3008572648616.0,0.9298395125332599,True
2025-12-12,watchlist_reference,11,13968519195.0,277.0,11,3008572648616.0,0.004642905731867829,True
2025-12-19,active_layer1_source_scope,291,2732901708956.0,146.0,0,2942909814051.0,0.9286392997528125,True
2025-12-19,watchlist_reference,9,13637626956.0,273.0,9,2942909814051.0,0.004634062141791364,True
2025-12-26,active_layer1_source_scope,291,2654314626533.0,146.0,0,2869983052453.0,0.9248537632528295,True
2025-12-26,watchlist_reference,9,12187510572.0,284.0,9,2869983052453.0,0.004246544439202603,True
2026-01-02,active_layer1_source_scope,293,2887014968936.0,147.0,0,3122946080179.0,0.9244523904077534,True
2026-01-02,watchlist_reference,7,9571302599.0,281.0,7,3122946080179.0,0.003064831205299387,True
2026-01-09,active_layer1_source_scope,291,4084430661715.0,146.0,0,4402071863961.0,0.9278427949242553,True
2026-01-09,watchlist_reference,9,17308692864.0,287.0,9,4402071863961.0,0.003931942366889389,True
2026-01-16,active_layer1_source_scope,284,3741127511845.0,142.5,0,4124912209349.0,0.906959305307356,True
2026-01-16,watchlist_reference,16,32899704822.0,270.0,16,4124912209349.0,0.007975855764259352,True
2026-01-23,active_layer1_source_scope,287,4411753642970.0,144.0,0,4826183525075.0,0.9141288598015842,True
2026-01-23,watchlist_reference,13,28367542065.0,272.0,13,4826183525075.0,0.005877841552774179,True
2026-01-30,active_layer1_source_scope,285,4582287596765.0,143.0,0,4989803867358.0,0.9183302026641036,True
2026-01-30,watchlist_reference,15,33248505831.0,283.0,15,4989803867358.0,0.006663289122144276,True
2026-02-06,active_layer1_source_scope,287,780932220426.0,144.0,0,792519916397.0,0.9853786690640146,True
2026-02-06,watchlist_reference,13,1272978954.0,282.0,13,792519916397.0,0.0016062422251636157,True
2026-02-11,active_layer1_source_scope,292,3653632038729.0,146.5,0,3907248492926.0,0.9350907794433428,True
2026-02-11,watchlist_reference,8,12395203282.0,268.5,8,3907248492926.0,0.0031723611396718902,True
2026-02-26,active_layer1_source_scope,293,4387821963082.0,147.0,0,4741528591836.0,0.9254024051730881,True
2026-02-26,watchlist_reference,7,14913338472.0,275.0,7,4741528591836.0,0.0031452596316044364,True
2026-03-06,active_layer1_source_scope,293,4668143262318.0,147.0,0,5027115930921.0,0.9285927212469847,True
2026-03-06,watchlist_reference,7,14402203039.0,284.0,7,5027115930921.0,0.002864903701626277,True
2026-03-13,active_layer1_source_scope,289,3842953949597.0,145.0,0,4155903372279.0,0.9246976181473666,True
2026-03-13,watchlist_reference,11,18822277350.0,282.0,11,4155903372279.0,0.004529045953173426,True
2026-03-20,active_layer1_source_scope,293,4761883018281.0,147.0,0,5149693946400.0,0.9246924317919695,True
2026-03-20,watchlist_reference,7,16375364317.0,282.0,7,5149693946400.0,0.003179871364675475,True
2026-03-27,active_layer1_source_scope,290,3845777417227.0,145.5,0,4156120452185.0,0.9253286716474151,True
2026-03-27,watchlist_reference,10,19815578596.0,276.5,10,4156120452185.0,0.004767806617727439,True
2026-04-02,active_layer1_source_scope,296,3879627799609.0,148.5,0,4139512951102.0,0.9372184229007389,True
2026-04-02,watchlist_reference,4,6685888732.0,285.0,4,4139512951102.0,0.0016151389815606489,True
2026-04-10,active_layer1_source_scope,295,4363413690146.0,148.0,0,4656229768577.0,0.9371130521936232,True
2026-04-10,watchlist_reference,5,10572548350.0,280.0,5,4656229768577.0,0.0022706242766089052,True
2026-04-17,active_layer1_source_scope,290,5252506318386.0,145.5,0,5736084140583.0,0.9156954796433913,True
2026-04-17,watchlist_reference,10,29294731058.0,286.0,10,5736084140583.0,0.005107095771266452,True
2026-04-24,active_layer1_source_scope,282,6051336282583.0,141.5,0,6694659454455.0,0.9039050191800425,True
2026-04-24,watchlist_reference,18,63008751211.0,286.5,18,6694659454455.0,0.009411793331633988,True
2026-04-30,active_layer1_source_scope,292,5872177344665.0,146.5,0,6296093849931.0,0.9326699195770969,True
2026-04-30,watchlist_reference,8,19704152262.0,280.0,8,6296093849931.0,0.0031295836325908547,True
2026-05-08,active_layer1_source_scope,293,6843107799191.0,147.0,0,7393905624211.0,0.9255065113062252,True
2026-05-08,watchlist_reference,7,22928421617.0,288.0,7,7393905624211.0,0.0031009892176499993,True
2026-05-15,active_layer1_source_scope,289,6954102598918.0,145.0,0,7554808990901.0,0.9204868855444936,True
2026-05-15,watchlist_reference,11,39838920969.0,267.0,11,7554808990901.0,0.005273319420382691,True
2026-05-22,active_layer1_source_scope,288,5807967542833.0,144.5,0,6347315142614.0,0.9150274426804524,True
2026-05-22,watchlist_reference,12,38642674416.0,277.0,12,6347315142614.0,0.0060880346331891565,True
2026-05-29,active_layer1_source_scope,293,8610068772057.0,147.0,0,9350841488235.0,0.9207801012229732,True
2026-05-29,watchlist_reference,7,31283163025.0,279.0,7,9350841488235.0,0.003345491746850774,True
2026-06-05,active_layer1_source_scope,287,7746048006438.0,144.0,0,8536133234584.0,0.9074422567650441,True
2026-06-05,watchlist_reference,13,55472644226.0,277.0,13,8536133234584.0,0.006498568227737298,True
2026-06-12,active_layer1_source_scope,287,6427768508324.0,144.0,0,7045070767964.0,0.9123781321761799,True
2026-06-12,watchlist_reference,13,44295249995.0,282.0,13,7045070767964.0,0.006287410226796227,True
2026-06-18,active_layer1_source_scope,288,6536080571706.0,144.5,0,7106763887734.0,0.9196985681467514,True
2026-06-18,watchlist_reference,12,39323640088.0,283.0,12,7106763887734.0,0.005533269531561487,True
2026-06-26,active_layer1_source_scope,291,7891515770558.0,146.0,0,8496732235556.0,0.9287706793365371,True
2026-06-26,watchlist_reference,9,31006196921.0,271.0,9,8496732235556.0,0.003649190778455907,True
2026-06-29,active_layer1_source_scope,296,7426258261933.0,148.5,0,7951143314860.0,0.9339862165550412,True
2026-06-29,watchlist_reference,4,12080439183.0,287.5,4,7951143314860.0,0.0015193335982792188,True
