signal_date,state_start_date,state_end_date,holding_ticker,holding_asset_type,state_reason,c2_market_health_gate,raw_consensus4_exception_active,exception_allowed_by_c2,transition_action,previous_ticker,adjusted_entry_price,adjusted_exit_price,adjusted_interval_return,adjusted_path_ready,unadjusted_entry_price,unadjusted_exit_price,unadjusted_interval_return,unadjusted_comparator_ready,transition_cost_rate,net_adjusted_interval_return_after_transition_cost,net_unadjusted_interval_return_after_transition_cost,net_equity_after_cost_adjusted_path,net_equity_after_cost_unadjusted_comparator,adjusted_source_quality,unadjusted_source_quality,blocked_reason,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage,0050_above_ma60_flag,0050_return_20d,0050_return_40d,diagnostic_notional_twd,sell_fee_twd,buy_fee_twd,securities_transaction_tax_twd,total_transition_cost_twd,cost_model_status,cost_model_version,gross_equity_adjusted_path,gross_drawdown_adjusted_path,net_drawdown_adjusted_path,cash_condition_status
2015-10-02,2015-10-05,2015-10-12,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.831820011138916,0.8863599896430969,0.06556704307883332,True,0.831820011138916,0.8863599896430969,0.06556704307883332,True,0.0,0.06556704307883332,0.06556704307883332,1.1311563835115241,1.0749091936630462,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1601587546249288,-0.052943122274385246,-0.052943122274385024,blocked_no_bear_cash_classifier
2015-10-08,2015-10-12,2015-10-19,6143,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,,,,False,67.9,66.2,-0.025036818851251863,True,0.00385,,-0.02879042709867452,1.1311563835115241,1.0439620988851952,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_tpex_trading_stock,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1601587546249288,-0.052943122274385246,-0.052943122274385024,blocked_no_bear_cash_classifier
2015-10-16,2015-10-19,2015-10-26,8433,stock,c2_gate_allows_consensus4_exception,True,True,True,stock_exception_to_stock_exception_switch,6143,,,,False,124.0,116.5,-0.06048387096774188,True,0.00585,,-0.06598004032258065,1.1311563835115241,0.9750814375055041,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_tpex_trading_stock,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1601587546249288,-0.052943122274385246,-0.052943122274385024,blocked_no_bear_cash_classifier
2015-10-23,2015-10-26,2015-11-02,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,8433,0.918179988861084,0.885450005531311,-0.03564658751752081,True,0.918179988861084,0.885450005531311,-0.03564658751752081,True,0.00585,-0.04128805498054333,-0.04128805498054333,1.0844531365575079,0.9348222215032697,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1188030540439733,-0.08670246815030147,-0.09204525871162184,blocked_no_bear_cash_classifier
2015-10-30,2015-11-02,2015-11-09,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.885450005531311,0.8945500254631042,0.010277282596359294,True,0.885450005531311,0.8945500254631042,0.010277282596359294,True,0.0,0.010277282596359294,0.010277282596359294,1.0955983679044177,0.9444296536510152,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1303013092000531,-0.07731625132092457,-0.0827139512506968,blocked_no_bear_cash_classifier
2015-11-06,2015-11-09,2015-11-16,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.8945500254631042,0.827269971370697,-0.0752110582720924,True,0.8945500254631042,0.827269971370697,-0.0752110582720924,True,0.0,-0.0752110582720924,-0.0752110582720924,1.0131972552131492,0.8733980999363766,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0452901515687856,-0.14671227250953922,-0.15170400571535803,blocked_no_bear_cash_classifier
2015-11-13,2015-11-16,2015-11-23,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.827269971370697,0.860450029373169,0.040107896032411494,True,0.827269971370697,0.860450029373169,0.040107896032411494,True,0.0,0.040107896032411494,0.040107896032411494,1.053834465385563,0.9084282601235306,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.08721454029161,-0.11248869704961917,-0.11768063817187846,blocked_no_bear_cash_classifier
2015-11-20,2015-11-23,2015-11-30,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.860450029373169,0.8222699761390686,-0.04437219121476954,True,0.860450029373169,0.8222699761390686,-0.04437219121476954,True,0.0,-0.04437219121476954,-0.04437219121476954,1.0070735209787602,0.8681193076604289,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.038972448818313,-0.15186951828940276,-0.15683108160740933,blocked_no_bear_cash_classifier
2015-11-27,2015-11-30,2015-12-07,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.8222699761390686,0.8586400151252747,0.04423126228806251,True,0.8222699761390686,0.8586400151252747,0.04423126228806251,True,0.0,0.04423126228806251,0.04423126228806251,1.0516176540285345,0.9065173204548885,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0849275117120665,-0.11435563649836034,-0.11953665602484465,blocked_no_bear_cash_classifier
2015-12-04,2015-12-07,2015-12-14,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.8586400151252747,0.7763599753379822,-0.09582600197742697,True,0.8586400151252747,0.7763599753379822,-0.09582600197742697,True,0.0,-0.09582600197742697,-0.09582600197742697,0.950845338634099,0.8196493899124065,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.9809632458293811,-0.1992233950265655,-0.20390793816565989,blocked_no_bear_cash_classifier
2015-12-11,2015-12-14,2015-12-21,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.7763599753379822,0.8168200254440308,0.052115064391920374,True,0.7763599753379822,0.8168200254440308,0.052115064391920374,True,0.0,0.052115064391920374,0.052115064391920374,1.0003987046837723,0.8623654706464898,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0320862085518865,-0.1574908706948316,-0.16241954910126666,blocked_no_bear_cash_classifier
2015-12-18,2015-12-21,2015-12-28,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.8168200254440308,0.8354499936103821,0.022807922903486544,True,0.8168200254440308,0.8354499936103821,0.022807922903486544,True,0.0,0.022807922903486544,0.022807922903486544,1.0232157212129476,0.8820342358156239,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0556259512262895,-0.1382749874281558,-0.14331607875170083,blocked_no_bear_cash_classifier
2015-12-25,2015-12-28,2016-01-04,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.8354499936103821,0.7813599705696106,-0.06474357945353792,True,0.8354499936103821,0.7813599705696106,-0.06474357945353792,True,0.0,-0.06474357945353792,-0.06474357945353792,0.956969072868488,0.8249281821883544,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.9872809485798537,-0.19406614924670207,-0.19878086227360858,blocked_no_bear_cash_classifier
2015-12-31,2016-01-04,2016-01-11,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.7813599705696106,0.7140899896621704,-0.08609345684601744,True,0.7813599705696106,0.7140899896621704,-0.08609345684601744,True,0.0,-0.08609345684601744,-0.08609345684601744,0.8745802972905115,0.7539072633340577,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.9022825188383989,-0.2634517804472757,-0.267760587531659,blocked_no_bear_cash_classifier
2016-01-08,2016-01-11,2016-01-18,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,0.7140899896621704,0.7254499793052673,0.015908344617001635,True,0.7140899896621704,0.7254499793052673,0.015908344617001635,True,0.0,0.015908344617001635,0.015908344617001635,0.8884934220550487,0.7659006798884365,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.9166363400899764,-0.251734517543592,-0.25611187061596175,blocked_no_bear_cash_classifier
2016-01-15,2016-01-18,2016-01-25,00631L,etf,consensus4_exception_blocked_by_c2_market_health_gate,False,True,False,hold_same_state_no_trade,00631L,0.7254499793052673,0.7359099984169006,0.014418663464089487,True,0.7254499793052673,0.7359099984169006,0.014418663464089487,True,0.0,0.014418663464089487,0.014418663464089487,0.9013043096977177,0.7769439440386652,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.9298530109966885,-0.24094552937025848,-0.2453859980234422,blocked_no_bear_cash_classifier
2016-01-22,2016-01-25,2016-01-30,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.7359099984169006,0.7940899729728699,0.07905854612809549,True,0.7359099984169006,0.7940899729728699,0.07905854612809549,True,0.0,0.07905854612809549,0.07905854612809549,0.972560118041406,0.8383680026773904,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0033658381589186,-0.1809357864902401,-0.18572731213927185,blocked_no_bear_cash_classifier
2016-01-29,2016-01-30,2016-02-15,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.7940899729728699,0.7740899920463562,-0.025186038871185867,True,0.7940899729728699,0.7740899920463562,-0.025186038871185867,True,0.0,-0.025186038871185867,-0.025186038871185867,0.94806518110385,0.8172528335735992,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,0.978095027157028,-0.20156476960969416,-0.20623561570747717,blocked_no_bear_cash_classifier
2016-02-03,2016-02-15,2016-02-22,00631L,etf,hold_00631L_base_no_consensus4_exception,False,False,False,hold_same_state_no_trade,00631L,0.7740899920463562,0.823639988899231,0.06401064134918766,True,0.7740899920463562,0.823639988899231,0.06401064134918766,True,0.0,0.06401064134918766,0.06401064134918766,1.0087514413871412,0.8695657115950862,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0407035171458006,-0.15045641843662427,-0.15542624838876962,blocked_no_bear_cash_classifier
2016-02-19,2016-02-22,2016-03-01,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.823639988899231,0.8545500040054321,0.03752855072944117,True,0.823639988899231,0.8545500040054321,0.03752855072944117,True,0.0,0.03752855072944117,0.03752855072944117,1.0466084210286355,0.902199252515265,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0797596118833146,-0.11857427903905193,-0.12373061950667308,blocked_no_bear_cash_classifier
2016-02-26,2016-03-01,2016-03-07,3324,stock,c2_gate_allows_consensus4_exception,True,True,True,base_00631L_to_stock_exception,00631L,,,,False,75.9,82.5,0.08695652173913038,True,0.00385,,0.08277173913043478,1.0466084210286355,0.9768758536881318,blocked_selected_stock_adjusted_close_missing,official_unadjusted_ohlcv_tpex_trading_stock,selected_stock_adjusted_close_missing,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,1000.0,3850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0797596118833146,-0.11857427903905193,-0.12373061950667308,blocked_no_bear_cash_classifier
2016-03-04,2016-03-07,2016-03-14,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,stock_exception_to_base_00631L,3324,0.885450005531311,0.9154499769210817,0.03388104489509747,True,0.885450005531311,0.9154499769210817,0.03388104489509747,True,0.00585,0.027832840782461066,0.027832840782461066,1.0757385065727085,1.0040650837880642,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,1425.0,1425.0,3000.0,5850.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1163429957694462,-0.08871065461548044,-0.09934155335685646,blocked_no_bear_cash_classifier
2016-03-11,2016-03-14,2016-03-21,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.9154499769210817,0.925000011920929,0.010432066459782785,True,0.9154499769210817,0.925000011920929,0.010432066459782785,True,0.0,0.010432066459782785,0.010432066459782785,1.0869606821666224,1.0145395574720888,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1279887600932261,-0.07920402360033718,-0.08994582458391054,blocked_no_bear_cash_classifier
2016-03-18,2016-03-21,2016-03-28,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.925000011920929,0.909089982509613,-0.017200031574352015,True,0.925000011920929,0.909089982509613,-0.017200031574352015,True,0.0,-0.017200031574352015,-0.017200031574352015,1.0682649241132773,0.9970894450501397,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.1085873178041084,-0.09504174346794769,-0.10559878513543819,blocked_no_bear_cash_classifier
2016-03-25,2016-03-28,2016-04-06,00631L,etf,hold_00631L_base_no_consensus4_exception,True,False,False,hold_same_state_no_trade,00631L,0.909089982509613,0.8654500246047974,-0.0480040026228693,True,0.909089982509613,0.8654500246047974,-0.0480040026228693,True,0.0,-0.0480040026228693,-0.0480040026228693,1.0169839318942242,0.9492251607147175,benchmark_features_adjusted_close_exact_reference,benchmark_features_adjusted_close_exact_reference,,True,False,False,False,False,False,False,False,True,False,,,,1000000.0,0.0,0.0,0.0,0.0,applied_local_ep05_TaiwanCostModel_unit_notional_transition_cost,taiwan_standard_fee_tax_v1,1.0553706892925603,-0.13848336198809963,-0.14853362339969411,blocked_no_bear_cash_classifier
