signal_date,entry_date,exit_date,selected_ticker,selected_name,ticker,name,market,timing_variant,path_source_policy,risk_adjusted_rs20_score,score_formula,source_request_scope,required_price_fields,adjusted_close_policy
2019-02-15,2019-02-18,2019-02-25,2327,國巨*,2327,國巨*,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28138648396514027,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-02-22,2019-02-25,2019-03-06,6182,合晶,6182,合晶,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.32167048932975256,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-02-27,2019-03-04,2019-03-11,6182,合晶,6182,合晶,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3212331655378894,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-03-08,2019-03-11,2019-03-18,6153,嘉聯益,6153,嘉聯益,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.30951312027149597,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-03-15,2019-03-18,2019-03-25,6153,嘉聯益,6153,嘉聯益,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28387985944162775,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-03-22,2019-03-25,2019-04-01,4961,天鈺,4961,天鈺,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.30321453879063087,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-03-29,2019-04-01,2019-04-10,1477,聚陽,1477,聚陽,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2961909138418053,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-04-12,2019-04-15,2019-04-22,4564,元翎,4564,元翎,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.34817783638879274,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-04-19,2019-04-22,2019-04-29,5425,台半,5425,台半,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28369770089080043,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-05-03,2019-05-06,2019-05-13,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.31376107720570245,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-05-10,2019-05-13,2019-05-20,1216,統一,1216,統一,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3225646561433147,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-05-17,2019-05-20,2019-05-27,2912,統一超,2912,統一超,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.371116561976297,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-05-24,2019-05-27,2019-06-03,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.36242736444834794,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-05-31,2019-06-03,2019-06-11,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3940949646675873,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-06-06,2019-06-10,2019-06-17,1795,美時,1795,美時,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4267019078003281,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-06-14,2019-06-17,2019-06-24,3363,上詮,3363,上詮,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3319643943119417,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-06-21,2019-06-24,2019-07-01,3019,亞光,3019,亞光,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3907902379571165,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-06-28,2019-07-01,2019-07-08,6462,神盾,6462,神盾,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4146256165400944,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-07-05,2019-07-08,2019-07-15,4915,致伸,4915,致伸,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.35127130915119553,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-07-19,2019-07-22,2019-07-29,6271,同欣電,6271,同欣電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.290500252189336,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-07-26,2019-07-29,2019-08-05,4163,鐿鈦,4163,鐿鈦,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2984503875968993,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-08-02,2019-08-05,2019-08-13,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.32051922456456955,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-08-08,2019-08-12,2019-08-19,2231,為升,2231,為升,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3140765222249518,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-08-16,2019-08-19,2019-08-26,3023,信邦,3023,信邦,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.31550495779507504,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-08-23,2019-08-26,2019-09-02,3045,台灣大,3045,台灣大,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3209299412233513,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-08-30,2019-09-02,2019-09-10,2520,冠德,2520,冠德,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3098626121077812,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-09-06,2019-09-10,2019-09-18,3231,緯創,3231,緯創,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.302653485593328,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-09-12,2019-09-16,2019-09-23,2448,晶電,2448,晶電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.33451902404121997,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-09-20,2019-09-23,2019-10-01,2456,奇力新,2456,奇力新,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3335345376141866,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-09-27,2019-10-01,2019-10-08,2456,奇力新,2456,奇力新,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3330623280991781,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-10-04,2019-10-07,2019-10-16,8436,大江,8436,大江,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4563686803745469,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-10-09,2019-10-14,2019-10-21,4137,麗豐-KY,4137,麗豐-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3322996715174717,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-10-18,2019-10-21,2019-10-28,9938,百和,9938,百和,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3421714449139782,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-10-25,2019-10-28,2019-11-04,6679,鈺太,6679,鈺太,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.26919286226084543,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-11-01,2019-11-04,2019-11-11,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2706952508960574,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-11-08,2019-11-11,2019-11-18,2317,鴻海,2317,鴻海,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.29704017864327675,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-11-15,2019-11-18,2019-11-25,3706,神達,3706,神達,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.29918692991758744,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-11-22,2019-11-25,2019-12-02,1736,喬山,1736,喬山,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2923257581185357,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-12-06,2019-12-09,2019-12-16,2383,台光電,2383,台光電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2930405609415937,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-12-20,2019-12-23,2019-12-30,2344,華邦電,2344,華邦電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28197222216883894,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2019-12-27,2019-12-30,2020-01-07,8299,群聯,8299,群聯,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.26591553608424523,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-01-03,2020-01-06,2020-01-13,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.27233914809423865,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-01-10,2020-01-13,2020-01-20,6452,康友-KY,6452,康友-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.34501438216471064,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-01-20,2020-01-30,2020-02-06,6452,康友-KY,6452,康友-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28652214193251935,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-01-31,2020-02-03,2020-02-10,2101,南港,2101,南港,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.37220536176970864,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-02-07,2020-02-10,2020-02-17,2474,可成,2474,可成,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.40410656696987063,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-02-14,2020-02-17,2020-02-24,2376,技嘉,2376,技嘉,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.30726446407831426,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-02-21,2020-02-24,2020-03-03,8926,台汽電,8926,台汽電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.33403271932992445,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-02-27,2020-03-02,2020-03-09,8086,宏捷科,8086,宏捷科,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3931150022888451,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-03-06,2020-03-09,2020-03-16,6462,神盾,6462,神盾,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3412313000845828,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-03-13,2020-03-16,2020-03-23,2548,華固,2548,華固,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3518123348426733,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-03-20,2020-03-23,2020-03-30,2449,京元電子,2449,京元電子,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.33431843990949434,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-03-27,2020-03-30,2020-04-08,3045,台灣大,3045,台灣大,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.35055787322975757,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-04-10,2020-04-13,2020-04-20,2353,宏碁,2353,宏碁,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.33097056470172254,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-04-17,2020-04-20,2020-04-27,3529,力旺,3529,力旺,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.45030151242887095,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-04-30,2020-05-04,2020-05-11,3260,威剛,3260,威剛,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.47506370386020336,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-05-08,2020-05-11,2020-05-18,8044,網家,8044,網家,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3075901144554124,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-05-29,2020-06-01,2020-06-08,1215,卜蜂,1215,卜蜂,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3128744156674267,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-06-05,2020-06-08,2020-06-15,2377,微星,2377,微星,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3025704068600621,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
2020-06-12,2020-06-15,2020-06-22,6643,M31,6643,M31,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2915510441373913,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate
