signal_date,branch_variant,selected_ticker,selected_name,ticker,name,market,timing_variant,entry_date,exit_date,entry_price,exit_price,gross_return_unadjusted,net_return_local_ep05_cost_unit_notional,path_ready,path_source_policy,source_quality,blocked_reason,selected_stock_adjusted_close_ready,diagnostic_unit_notional_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_model_version,cost_application_status,risk_adjusted_rs20_score,rs20_momentum_component,bias60_overheat_penalty_component,volatility_risk_penalty_component,low_base_bonus_component,quality_support_component,route_support_bonus_component,route_support_source_quality,score_formula,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2017-05-12,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6196,帆宣,6196,帆宣,TWSE,next_day_close_entry_fixed_5td_exit,2017-05-15,2017-05-22,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.4935024981909211,0.9625,0.2932424054556726,0.6379310344827587,0.8680409175449474,0.7568493150684932,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-05-19,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6196,帆宣,6196,帆宣,TWSE,next_day_close_entry_fixed_5td_exit,2017-05-22,2017-05-31,44.55,43.35,-0.0269360269360268,-0.0326207169343783,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4306.0,5731.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.46002965123129497,0.975,0.4236024844720497,0.7003484320557491,0.8093788819875778,0.7430555555555556,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-05-26,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3533,嘉澤,3533,嘉澤,TWSE,next_day_close_entry_fixed_5td_exit,2017-05-31,2017-06-07,133.5,127.5,-0.0449438202247191,-0.0505232987796352,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4226.0,5651.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.46651181592039803,0.8875,0.1902985074626865,0.7673611111111112,0.9143656716417912,0.734375,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-06-02,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3706,神達,3706,神達,TWSE,next_day_close_entry_fixed_5td_exit,2017-06-05,2017-06-12,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3815187429297134,0.9375,0.9254658385093169,0.2336769759450171,0.5835403726708075,0.7405498281786942,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-06-09,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3706,神達,3706,神達,TWSE,next_day_close_entry_fixed_5td_exit,2017-06-12,2017-06-19,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3564297984052561,0.9125,0.9397515527950312,0.3157894736842105,0.577111801242236,0.7325174825174825,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-06-16,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3376,新日興,3376,新日興,TWSE,next_day_close_entry_fixed_5td_exit,2017-06-19,2017-06-26,104.5,100.5,-0.0382775119617224,-0.0438951832236436,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4255.0,5680.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.37712615427017326,0.975,0.9590570719602978,0.3642611683848797,0.568424317617866,0.7688356164383562,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-06-23,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6462,神盾,6462,神盾,TPEx,next_day_close_entry_fixed_5td_exit,2017-06-26,2017-07-03,197.5,212.5,0.0759493670886075,0.0696637348426027,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4761.0,6186.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.37021367608539035,0.96875,0.6264760720944687,0.8916083916083916,0.5596111912863027,0.7735191637630662,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-06-30,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6116,彩晶,6116,彩晶,TWSE,next_day_close_entry_fixed_5td_exit,2017-07-03,2017-07-10,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.37871564915810657,0.9125,0.9335839598997494,0.1690140845070422,0.5798872180451128,0.772887323943662,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-07-07,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6116,彩晶,6116,彩晶,TWSE,next_day_close_entry_fixed_5td_exit,2017-07-10,2017-07-17,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3665230990503917,0.9,0.9295071740486588,0.2256944444444444,0.5817217716781036,0.7638888888888888,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-07-14,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1590,亞德客-KY,1590,亞德客-KY,TWSE,next_day_close_entry_fixed_5td_exit,2017-07-17,2017-07-24,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3429303174347406,0.9125,0.8965732087227415,0.5,0.5965420560747664,0.7137931034482758,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-07-21,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6239,力成,6239,力成,TWSE,next_day_close_entry_fixed_5td_exit,2017-07-24,2017-07-31,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3198780382310744,0.8375,0.9212007504690432,0.3598615916955017,0.5854596622889306,0.7093425605536332,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-07-28,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3019,亞光,3019,亞光,TWSE,next_day_close_entry_fixed_5td_exit,2017-07-31,2017-08-07,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3332004994047982,0.9625,0.9650872817955112,0.6306620209059234,0.56571072319202,0.7073170731707317,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-08-04,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1590,亞德客-KY,1590,亞德客-KY,TWSE,next_day_close_entry_fixed_5td_exit,2017-08-07,2017-08-14,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2797759158139136,0.8125,0.9476309226932668,0.5517241379310345,0.57356608478803,0.7137931034482758,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-08-11,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8039,台虹,8039,台虹,TWSE,next_day_close_entry_fixed_5td_exit,2017-08-14,2017-08-21,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3348540934766137,0.9875,0.9547427154370738,0.7361111111111112,0.5703657780533169,0.7152777777777778,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-08-18,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,2017-08-21,2017-08-28,21.0,21.8,0.0380952380952381,0.0320315870200834,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4593.0,6018.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3363640250928178,1.0,0.988785046728972,0.702054794520548,0.5550467289719626,0.7123287671232876,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-08-25,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,2017-08-28,2017-09-04,21.8,21.5,-0.0137614678899082,-0.0195227183035807,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_twse_stock_day,,False,1000000.0,1425.0,4364.0,5789.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.29005468281400754,1.0,0.9838408949658172,0.6438356164383562,0.04393826393204894,0.7167235494880546,0.635916844991342,same_date_route_support_score_available_for_candidate,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-09-01,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,8341,日友,8341,日友,TWSE,next_day_close_entry_fixed_5td_exit,2017-09-04,2017-09-11,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3051339065412111,0.9,0.8877867327960323,0.2736842105263158,0.08879013908425715,0.7140350877192982,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-09-08,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2419,仲琦,2419,仲琦,TWSE,next_day_close_entry_fixed_5td_exit,2017-09-11,2017-09-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3130239639993967,0.8375,0.7453646477132262,0.2797202797202797,0.18065197459511423,0.7150349650349651,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-09-15,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2340,台亞,2340,台亞,TWSE,next_day_close_entry_fixed_5td_exit,2017-09-18,2017-09-25,21.0,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,official_unadjusted_ohlcv_twse_stock_day,missing_entry_or_exit_unadjusted_ohlc,False,1000000.0,,,,taiwan_standard_fee_tax_v1,blocked_missing_entry_or_exit_price,0.285678075453184,0.9875,0.933457711442786,0.4013840830449827,0.06661069651741297,0.3062283737024222,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-09-22,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6196,帆宣,6196,帆宣,TWSE,next_day_close_entry_fixed_5td_exit,2017-09-25,2017-10-02,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.3457203791005775,0.8375,0.6606475716064757,0.2389078498293515,0.29320958484057796,0.7030716723549488,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-09-29,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6188,廣明,6188,廣明,TPEx,next_day_close_entry_fixed_5td_exit,2017-10-02,2017-10-12,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.32121208585018857,0.85,0.4488386691776522,0.6631944444444444,0.41669445544000216,0.301038062283737,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-10-06,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6111,大宇資,6111,大宇資,TPEx,next_day_close_entry_fixed_5td_exit,2017-10-11,2017-10-18,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.32590322063404814,0.9625,0.9221183800623052,0.7743055555555556,0.5850467289719627,0.7058823529411765,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-10-13,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,2355,敬鵬,2355,敬鵬,TWSE,next_day_close_entry_fixed_5td_exit,2017-10-16,2017-10-23,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2898928281871967,0.825,0.7861596009975063,0.3082191780821918,0.13289484621778885,0.7023809523809523,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-10-20,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,6111,大宇資,6111,大宇資,TPEx,next_day_close_entry_fixed_5td_exit,2017-10-23,2017-10-30,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.29227060121107273,0.9,0.905625,0.8442906574394463,0.59246875,0.6937716262975779,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-10-27,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3362,先進光,3362,先進光,TPEx,next_day_close_entry_fixed_5td_exit,2017-10-30,2017-11-06,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.37077341466492947,0.75,0.1773490976975731,0.6931034482758621,0.5710275434904479,0.6855670103092784,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-11-03,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,1565,精華,1565,精華,TPEx,next_day_close_entry_fixed_5td_exit,2017-11-06,2017-11-13,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.28343329882677704,0.875,0.9192546583850932,0.2847222222222222,0.07300207039337471,0.6944444444444444,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-11-10,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5289,宜鼎,5289,宜鼎,TPEx,next_day_close_entry_fixed_5td_exit,2017-11-13,2017-11-20,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.2801872590058065,0.8625,0.899375,0.3103448275862069,0.08194791666666665,0.7044673539518901,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-11-17,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,5289,宜鼎,5289,宜鼎,TPEx,next_day_close_entry_fixed_5td_exit,2017-11-20,2017-11-27,138.5,134.5,-0.0288808664259927,-0.0345537974525536,True,reused_existing_p1_selected_stock_unadjusted_ohlc_path,official_unadjusted_ohlcv_tpex_trading_stock,,False,1000000.0,1425.0,4297.0,5722.0,taiwan_standard_fee_tax_v1,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,0.3023183101801348,0.975,0.9597024178549288,0.4250871080139373,0.0548005786319487,0.6968641114982579,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
2017-11-24,risk_adjusted_rs20_top1_with_bias60_vol_lowbase_quality_route_support,3406,玉晶光,3406,玉晶光,TWSE,next_day_close_entry_fixed_5td_exit,2017-11-27,2017-12-04,,,,,False,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,,,False,,,,,taiwan_standard_fee_tax_v1,,0.40571541473198186,0.75,0.0467581047381546,0.9187279151943464,0.8908074271057851,0.6872791519434629,0.5,route_support_unavailable_for_candidate_neutral_component,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,False,False,False,False,False,False,False,True,False
