signal_date,signal_family,variant,route_or_mode,ticker,executable_ticker,name,path_bucket,timing_variant,entry_date,exit_date,entry_price_kind,exit_price_kind,entry_price,exit_price,gross_return,net_return_local_ep05_cost_unit_notional,entry_ready,exit_ready,path_ready,source_quality,blocked_reason,adjusted_close_ready,diagnostic_only,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage,radar_entry_ready,radar_exit_ready,radar_path_ready,radar_blocked_reason,radar_adjusted_close_ready,entry_open,entry_close,exit_close,gross_return_unadjusted,price_path_ready,entry_source_route,exit_source_route,entry_adjustment_policy,exit_adjustment_policy,formal_portfolio_replay,diagnostic_unit_notional_twd,diagnostic_share_qty,buy_gross_twd,sell_gross_twd,buy_cost_twd,sell_cost_twd,total_cost_twd,cost_application_status,source_map_role
2015-06-05,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1457,1457,宜進,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-06-08,2015-06-15,close,close,12.6,13.1,,0.0336086412947962,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,11.8,12.6,13.1,0.0396825396825397,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,79365.0,999999.0,1039681.5,1425.0,4601.0,6026.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-06-12,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6414,6414,樺漢,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-06-15,2015-06-23,close,close,345.0,341.5,,-0.0159273297477615,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,355.0,345.0,341.5,-0.0101449275362318,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,2898.0,999810.0,989667.0,1425.0,4379.0,5804.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-06-18,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3529,3529,力旺,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-06-22,2015-06-29,close,close,442.0,419.5,,-0.0564496234128256,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,478.5,442.0,419.5,-0.0509049773755656,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,2262.0,999804.0,948909.0,1425.0,4199.0,5624.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-06-26,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,9802,9802,鈺齊-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-06-29,2015-07-06,close,close,81.4,79.4,,-0.0302678985125181,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,80.5,81.4,79.4,-0.0245700245700245,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12285.0,999999.0,975429.0,1425.0,4316.0,5741.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-07-03,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2455,2455,全新,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-07-06,2015-07-13,close,close,56.8,52.7,,-0.0776027098360377,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,55.0,56.8,52.7,-0.0721830985915491,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,17605.0,999964.0,927783.5,1425.0,4105.0,5530.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-07-09,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6217,6217,中探針,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-07-10,2015-07-17,close,close,,52.5,,,False,False,False,official_unadjusted_ohlcv_tpex_trading_stock,missing_entry_or_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False,False,True,False,missing_entry_or_exit_unadjusted_ohlc,False,,,52.5,,False,,TPEX_TRADING_STOCK,,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,,,,,,,blocked_missing_entry_or_exit_price,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-07-17,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,8096,8096,擎亞,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-07-20,2015-07-27,close,close,21.15,18.2,,-0.144507017373312,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,21.5,21.15,18.2,-0.1394799054373522,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,47281.0,999993.15,860514.2,1425.0,3808.0,5233.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-07-24,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6217,6217,中探針,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-07-27,2015-08-03,close,close,45.1,45.25,,-0.0025356951621469,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,48.0,45.1,45.25,0.0033259423503324,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,22172.0,999957.2,1003283.0,1425.0,4440.0,5865.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-07-31,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1707,1707,葡萄王,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-08-03,2015-08-10,close,close,199.0,189.0,,-0.0557988815658078,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,210.5,199.0,189.0,-0.050251256281407,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,5025.0,999975.0,949725.0,1425.0,4202.0,5627.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-08-07,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2383,2383,台光電,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-08-10,2015-08-17,close,close,75.9,72.2,,-0.054306064214618,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,71.6,75.9,72.2,-0.0487483530961792,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,13175.0,999982.5,951235.0,1425.0,4210.0,5635.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-08-14,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2327,2327,國巨*,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-08-17,2015-08-24,close,close,49.9,46.3,,-0.0775647804469848,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,50.6,49.9,46.3,-0.0721442885771543,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,20040.0,999996.0,927852.0,1425.0,4106.0,5531.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-08-21,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,9951,9951,皇田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-08-24,2015-08-31,close,close,134.5,143.5,,0.0606822344596713,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,149.5,134.5,143.5,0.0669144981412639,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7434.0,999873.0,1066779.0,1425.0,4720.0,6145.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-08-28,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4528,4528,江興鍛,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-08-31,2015-09-07,close,close,63.2,65.0,,0.022472691060715,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,62.8,63.2,65.0,0.0284810126582277,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,15822.0,999950.4,1028430.0,1425.0,4551.0,5976.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-09-04,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,9951,9951,皇田,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-09-07,2015-09-14,close,close,151.0,161.0,,0.0599971837934302,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,153.0,151.0,161.0,0.0662251655629138,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6622.0,999922.0,1066142.0,1425.0,4717.0,6142.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-09-11,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6176,6176,瑞儀,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-09-14,2015-09-21,close,close,106.5,99.6,,-0.0702520138991875,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,102.5,106.5,99.6,-0.0647887323943662,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,9389.0,999928.5,935144.4,1425.0,4138.0,5563.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-09-18,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4162,4162,智擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-09-21,2015-09-29,close,close,224.5,,,,False,False,False,official_unadjusted_ohlcv_tpex_trading_stock,missing_entry_or_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False,True,False,False,missing_entry_or_exit_unadjusted_ohlc,False,217.5,224.5,,,False,TPEX_TRADING_STOCK,,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,False,1000000,,,,,,,blocked_missing_entry_or_exit_price,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-09-25,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4162,4162,智擎,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-09-29,2015-10-06,close,close,,210.0,,,False,False,False,official_unadjusted_ohlcv_tpex_trading_stock,missing_entry_or_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False,False,True,False,missing_entry_or_exit_unadjusted_ohlc,False,,,210.0,,False,,TPEX_TRADING_STOCK,,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,,,,,,,blocked_missing_entry_or_exit_price,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-10-02,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1464,1464,得力,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-10-05,2015-10-13,close,close,35.5,35.45,,-0.0072421335807142,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,36.0,35.5,35.45,-0.0014084507042252,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,28169.0,999999.5,998591.05,1425.0,4419.0,5844.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-10-08,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6143,6143,振曜,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-10-12,2015-10-19,close,close,67.9,66.2,,-0.0307322344389284,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,68.5,67.9,66.2,-0.0250368188512518,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14727.0,999963.3,974927.4,1425.0,4314.0,5739.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-10-16,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,8433,8433,弘帆,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-10-19,2015-10-26,close,close,124.0,116.5,,-0.0659722118197133,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,125.0,124.0,116.5,-0.0604838709677418,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8064.0,999936.0,939456.0,1425.0,4157.0,5582.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-10-23,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1527,1527,鑽全,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-10-26,2015-11-02,close,close,59.0,,,,False,False,False,official_unadjusted_ohlcv_twse_stock_day,missing_entry_or_exit_unadjusted_ohlc,False,True,False,False,False,False,False,False,True,False,True,False,False,missing_entry_or_exit_unadjusted_ohlc,False,60.0,59.0,,,False,TWSE_STOCK_DAY,,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,False,1000000,,,,,,,blocked_missing_entry_or_exit_price,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-10-30,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4129,4129,聯合,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-11-02,2015-11-09,close,close,81.5,78.2,,-0.0460955401640886,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,82.0,81.5,78.2,-0.0404907975460122,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,12269.0,999923.5,959435.8,1425.0,4245.0,5670.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-11-06,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2439,2439,美律,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-11-09,2015-11-16,close,close,67.4,66.0,,-0.0264920687768795,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,70.3,67.4,66.0,-0.0207715133531157,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,14836.0,999946.4,979176.0,1425.0,4333.0,5758.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-11-13,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4129,4129,聯合,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-11-16,2015-11-23,close,close,83.5,78.8,,-0.0618003816576645,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,79.0,83.5,78.8,-0.0562874251497006,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,11976.0,999996.0,943708.8,1425.0,4176.0,5601.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-11-20,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3479,3479,安勤,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-11-23,2015-11-30,close,close,72.4,66.8,,-0.0827382246979221,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,68.0,72.4,66.8,-0.0773480662983426,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,13812.0,999988.8,922641.6,1425.0,4083.0,5508.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-11-27,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,4190,4190,佐登-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-11-30,2015-12-07,close,close,164.0,155.5,,-0.0573680284181186,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,165.0,164.0,155.5,-0.0518292682926829,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,6097.0,999908.0,948083.5,1425.0,4195.0,5620.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-12-04,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3693,3693,營邦,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-12-07,2015-12-14,close,close,133.0,105.0,,-0.2151382326711068,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,136.0,133.0,105.0,-0.2105263157894736,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,7518.0,999894.0,789390.0,1425.0,3493.0,4918.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-12-11,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3231,3231,緯創,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-12-14,2015-12-21,close,close,18.9,20.4,,0.0730599626132388,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,19.0,18.9,20.4,0.0793650793650793,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,52910.0,999999.0,1079364.0,1425.0,4776.0,6201.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-12-18,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,3324,3324,雙鴻,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-12-21,2015-12-28,close,close,38.7,39.95,,0.0262691229618542,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,38.6,38.7,39.95,0.0322997416020671,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,25839.0,999969.3,1032268.05,1425.0,4568.0,5993.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-12-25,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,2408,2408,南亞科,ordinary_stock,next_day_close_entry_fixed_5td_exit,2015-12-28,2016-01-05,close,close,49.6,44.7,,-0.1040551198479424,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,52.2,49.6,44.7,-0.0987903225806451,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,20161.0,999985.6,901196.7,1425.0,3988.0,5413.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2015-12-31,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,6111,6111,大宇資,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-01-04,2016-01-11,close,close,114.5,105.5,,-0.0839853258614465,False,False,True,official_unadjusted_ohlcv_tpex_trading_stock,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,117.0,114.5,105.5,-0.0786026200873362,True,TPEX_TRADING_STOCK,TPEX_TRADING_STOCK,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,8733.0,999928.5,921331.5,1425.0,4077.0,5502.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2016-01-08,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1737,1737,臺鹽,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-01-11,2016-01-18,close,close,34.7,32.8,,-0.0602772332120644,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,35.55,34.7,32.8,-0.0547550432276658,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,28818.0,999984.6,945230.4,1425.0,4183.0,5608.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
2016-01-15,legacy_rs20,dynamic80_top3_rs20_risk_tiebreak_proxy,top3_by_RS20_then_layer4_risk_aware_score,1589,1589,永冠-KY,ordinary_stock,next_day_close_entry_fixed_5td_exit,2016-01-18,2016-01-25,close,close,220.0,210.5,,-0.0487708785858737,False,False,True,official_unadjusted_ohlcv_twse_stock_day,,False,True,False,False,False,False,False,False,True,False,True,True,True,,False,207.0,220.0,210.5,-0.0431818181818182,True,TWSE_STOCK_DAY,TWSE_STOCK_DAY,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,False,1000000,4545.0,999900.0,956722.5,1425.0,4233.0,5658.0,applied_local_ep05_cost_model_to_unadjusted_ohlc_unit_notional,old_rs20_dynamic80_top3_risk_tiebreak_existing_unadjusted_path
