slippage_bp,date,held_ticker,NAV_open,same_asset_gross_return,NAV_before_transition,transition_type,transition_cost_rate,NAV_close,net_daily_return,stock_exposure
5,2026-05-08,2912,0.8914493301066285,0.015317286652078765,0.9051039150316753,hold,0.0,0.9051039150316753,0.015317286652078765,True
5,2026-05-11,2912,0.9051039150316753,-0.0193965517241379,0.8875480201280437,hold,0.0,0.8875480201280437,-0.0193965517241379,True
5,2026-05-12,2912,0.8875480201280437,-0.00659340659340657,0.8816960551601665,hold,0.0,0.8816960551601665,-0.00659340659340657,True
5,2026-05-13,2912,0.8816960551601665,-0.0022123893805309214,0.8797454001708741,hold,0.0,0.8797454001708741,-0.0022123893805309214,True
5,2026-05-14,2912,0.8797454001708741,0.0044345898004434225,0.8836467101494588,hold,0.0,0.8836467101494588,0.0044345898004434225,True
5,2026-05-15,2912,0.8836467101494588,0.004415011037527616,0.8875480201280437,hold,0.0,0.8875480201280437,0.004415011037527616,True
5,2026-05-18,2912,0.8875480201280437,-0.00879120879120876,0.8797454001708741,hold,0.0,0.8797454001708741,-0.00879120879120876,True
5,2026-05-19,2912,0.8797454001708741,0.008869179600886845,0.8875480201280437,hold,0.0,0.8875480201280437,0.008869179600886845,True
5,2026-05-20,2912,0.8875480201280437,-0.0241758241758242,0.8660908152458272,hold,0.0,0.8660908152458272,-0.0241758241758242,True
5,2026-05-21,2912,0.8660908152458272,-0.0045045045045044585,0.8621895052672425,hold,0.0,0.8621895052672425,-0.0045045045045044585,True
5,2026-05-22,2912,0.8621895052672425,-0.004524886877828038,0.8582881952886576,hold,0.0,0.8582881952886576,-0.004524886877828149,True
5,2026-05-25,2912,0.8582881952886576,-0.03409090909090906,0.8290283704492716,hold,0.0,0.8290283704492716,-0.03409090909090906,True
5,2026-05-26,2912,0.8290283704492716,-0.014117647058823568,0.8173244405135172,hold,0.0,0.8173244405135172,-0.014117647058823568,True
5,2026-05-27,2912,0.8173244405135172,-0.014319809069212375,0.8056205105777627,hold,0.0,0.8056205105777627,-0.014319809069212375,True
5,2026-05-28,2912,0.8056205105777627,0.002421307506053294,0.8075711655670552,hold,0.0,0.8075711655670552,0.002421307506053294,True
5,2026-05-29,2912,0.8075711655670552,0.033816425120772875,0.8348803354171488,hold,0.0,0.8348803354171488,0.033816425120772875,True
5,2026-06-01,2912,0.8348803354171488,0.06308411214953269,0.8875480201280437,hold,0.0,0.8875480201280437,0.06308411214953269,True
5,2026-06-02,2912,0.8875480201280437,0.02417582417582409,0.90900522501026,hold,0.0,0.90900522501026,0.02417582417582409,True
5,2026-06-03,2912,0.90900522501026,0.025751072961373467,0.932413084881769,hold,0.0,0.932413084881769,0.025751072961373467,True
5,2026-06-04,2912,0.932413084881769,0.029288702928870203,0.9597222547318626,hold,0.0,0.9597222547318626,0.029288702928870203,True
5,2026-06-05,2912,0.9597222547318626,-0.05691056910569103,0.9051039150316753,hold,0.0,0.9051039150316753,-0.05691056910569103,True
5,2026-06-08,2912,0.9051039150316753,-0.0431034482758621,0.8660908152458272,hold,0.0,0.8660908152458272,-0.0431034482758621,True
5,2026-06-09,2912,0.8660908152458272,0.0,0.8660908152458272,hold,0.0,0.8660908152458272,0.0,True
5,2026-06-10,2912,0.8660908152458272,0.024774774774774855,0.8875480201280437,hold,0.0,0.8875480201280437,0.024774774774774855,True
5,2026-06-11,2912,0.8875480201280437,0.00659340659340657,0.8933999850959209,hold,0.0,0.8933999850959209,0.00659340659340657,True
5,2026-06-12,2912,0.8933999850959209,0.004366812227074135,0.8973012950745056,hold,0.0,0.8973012950745056,0.004366812227074135,True
5,2026-06-15,2912,0.8973012950745056,-0.008695652173912993,0.889498675117336,hold,0.0,0.889498675117336,-0.008695652173912993,True
5,2026-06-16,2912,0.889498675117336,0.0,0.889498675117336,hold,0.0,0.889498675117336,0.0,True
5,2026-06-17,2912,0.889498675117336,0.004385964912280604,0.8933999850959208,hold,0.0,0.8933999850959208,0.004385964912280604,True
5,2026-06-18,2912,0.8933999850959208,-0.024017467248908297,0.8719427802137043,hold,0.0,0.8719427802137043,-0.024017467248908297,True
5,2026-06-22,2912,0.8719427802137043,-0.01118568232662187,0.8621895052672424,hold,0.0,0.8621895052672424,-0.01118568232662187,True
5,2026-06-23,2912,0.8621895052672424,0.02714932126696823,0.8855973651387511,hold,0.0,0.8855973651387511,0.02714932126696823,True
5,2026-06-24,2912,0.8855973651387511,-0.008810572687224627,0.8777947451815815,hold,0.0,0.8777947451815815,-0.008810572687224627,True
5,2026-06-25,2912,0.8777947451815815,0.004444444444444473,0.8816960551601664,hold,0.0,0.8816960551601664,0.004444444444444473,True
5,2026-06-26,2912,0.8816960551601664,-0.013274336283185861,0.8699921252244119,hold,0.0,0.8699921252244119,-0.013274336283185861,True
10,2023-07-17,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-18,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-19,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-20,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-21,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-24,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-25,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-26,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-27,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-28,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-07-31,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-01,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-02,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-04,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-07,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-08,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-09,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-10,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-11,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-14,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-15,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-16,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-17,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-18,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-21,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-22,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-23,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-24,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-25,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-28,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-29,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-30,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-08-31,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-01,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-04,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-05,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-06,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-07,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-08,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-11,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-12,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-13,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-14,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-15,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-18,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-19,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-20,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-21,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-22,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-25,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-26,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-27,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-09-28,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-02,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-03,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-04,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-05,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-06,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-11,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-12,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-13,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-16,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-17,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-18,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-19,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-20,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-23,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-24,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-25,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-26,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-27,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-30,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-10-31,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-01,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-02,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-03,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-06,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-07,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-08,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-09,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-10,,1.0,0.0,1.0,hold,0.0,1.0,0.0,False
10,2023-11-13,1524,1.0,0.0,1.0,cash_to_stock,0.002425,0.997575,-0.0024250000000000105,True
10,2023-11-14,1524,0.997575,0.00528178180636063,1.0028439734854802,hold,0.0,1.0028439734854802,0.00528178180636063,True
10,2023-11-15,1524,1.0028439734854802,0.04553416254423737,1.048507633980677,hold,0.0,1.048507633980677,0.04553416254423737,True
10,2023-11-16,1524,1.048507633980677,0.023450546574957043,1.0730957110855388,hold,0.0,1.0730957110855388,0.023450546574957043,True
10,2023-11-17,1524,1.0730957110855388,0.006546685696504184,1.0801209314282825,hold,0.0,1.0801209314282825,0.006546685696504184,True
10,2023-11-20,1524,1.0801209314282825,0.02113814476265241,1.1029526840379844,hold,0.0,1.1029526840379844,0.02113814476265241,True
10,2023-11-21,1524,1.1029526840379844,-0.019108329573283123,1.0818771006476493,hold,0.0,1.0818771006476493,-0.019108329573283234,True
10,2023-11-22,1524,1.0818771006476493,-0.0032465943447069767,1.0783646845710186,hold,0.0,1.0783646845710186,-0.0032465943447069767,True
10,2023-11-23,1524,1.0783646845710186,-0.017915401727715885,1.0590453480379471,hold,0.0,1.0590453480379471,-0.017915401727715996,True
10,2023-11-24,1524,1.0590453480379471,-0.0016583301749232282,1.0572891011806838,hold,0.0,1.0572891011806838,-0.0016583301749232282,True
10,2023-11-27,1524,1.0572891011806838,-0.028239249375597075,1.0274320505903416,hold,0.0,1.0274320505903416,-0.028239249375597075,True
10,2023-11-28,1524,1.0274320505903416,0.0,1.0274320505903416,hold,0.0,1.0274320505903416,0.0,True
10,2023-11-29,1524,1.0274320505903416,0.027350447242750597,1.0555327766855238,hold,0.0,1.0555327766855238,0.027350447242750597,True
10,2023-11-30,1524,1.0555327766855238,-0.004991693260467667,1.0502638808379399,hold,0.0,1.0502638808379399,-0.004991693260467778,True
10,2023-12-01,1524,1.0502638808379399,0.021739136862806818,1.0730957110855386,hold,0.0,1.0730957110855386,0.021739136862806818,True
10,2023-12-04,1524,1.0730957110855386,-0.02782321524912501,1.0432387381330928,hold,0.0,1.0432387381330928,-0.02782321524912501,True
10,2023-12-05,1524,1.0432387381330928,-0.023569058398617004,1.0186505833903343,hold,0.0,1.0186505833903343,-0.023569058398617115,True
10,2023-12-06,1524,1.0186505833903343,0.04137941652217947,1.060801750171004,hold,0.0,1.060801750171004,0.04137941652217947,True
10,2023-12-07,1524,1.060801750171004,0.09933777354816531,1.1661794342089886,hold,0.0,1.1661794342089886,0.09933777354816531,True
10,2023-12-08,1524,1.1661794342089886,0.09939756669939914,1.282094832304244,hold,0.0,1.282094832304244,0.09939756669939914,True
10,2023-12-11,1524,1.282094832304244,0.020547814140145837,1.3084390786284732,hold,0.0,1.3084390786284732,0.020547814140145837,True
10,2023-12-12,1524,1.3084390786284732,-0.014765059812741788,1.289119897371195,hold,0.0,1.289119897371195,-0.014765059812741788,True
10,2023-12-13,1524,1.289119897371195,0.03405999219116085,1.333027311009128,hold,0.0,1.333027311009128,0.03405999219116085,True
10,2023-12-14,1524,1.333027311009128,-0.039525732445837014,1.2803384301711875,hold,0.0,1.2803384301711875,-0.039525732445837125,True
10,2023-12-15,1524,1.2803384301711875,-0.037037070725133736,1.2329184451808306,hold,0.0,1.2329184451808306,-0.037037070725133736,True
10,2023-12-18,1524,1.2329184451808306,-0.019942924500054082,1.2083304457138653,hold,0.0,1.2083304457138653,-0.019942924500054082,True
10,2023-12-19,1524,1.2083304457138653,-0.008721016151205463,1.1977925763808013,hold,0.0,1.1977925763808013,-0.008721016151205574,True
10,2023-12-20,1524,1.1977925763808013,0.0,1.1977925763808013,hold,0.0,1.1977925763808013,0.0,True
10,2023-12-21,1524,1.1977925763808013,-0.010263847979156249,1.1854986154662668,hold,0.0,1.1854986154662668,-0.010263847979156249,True
10,2023-12-22,1524,1.1854986154662668,-0.014814873512951077,1.1679356034283555,hold,0.0,1.1679356034283555,-0.014814873512951077,True
10,2023-12-25,1524,1.1679356034283555,-0.019548877678339238,1.1451037731807572,hold,0.0,1.1451037731807572,-0.019548877678339238,True
10,2023-12-26,1524,1.1451037731807572,0.004601238744457392,1.150372669028341,hold,0.0,1.150372669028341,0.004601238744457392,True
10,2023-12-27,1524,1.150372669028341,-0.006106908249721932,1.143347448685597,hold,0.0,1.143347448685597,-0.006106908249722043,True
10,2023-12-28,1524,1.143347448685597,0.015360977470326498,1.1609103830856118,hold,0.0,1.1609103830856118,0.015360977470326498,True
10,2023-12-29,1524,1.1609103830856118,0.012102950313996219,1.1749608237710993,hold,0.0,1.1749608237710993,0.012102950313996219,True
10,2024-01-02,1524,1.1749608237710993,0.008968632384989572,1.1854986154662668,hold,0.0,1.1854986154662668,0.008968632384989572,True
10,2024-01-03,1524,1.1854986154662668,-0.016296249531830842,1.1661794342089886,hold,0.0,1.1661794342089886,-0.01629624953183073,True
10,2024-01-04,1524,1.1661794342089886,-0.021084499775310683,1.1415911241904373,hold,0.0,1.1415911241904373,-0.021084499775310683,True
10,2024-01-05,1524,1.1415911241904373,-0.006153816857878303,1.13456598148559,hold,0.0,1.13456598148559,-0.006153816857878303,True
10,2024-01-08,1524,1.13456598148559,-0.001547945986326682,1.1328097346283266,hold,0.0,1.1328097346283266,-0.001547945986326682,True
10,2024-01-09,1524,1.1328097346283266,0.0,1.1328097346283266,hold,0.0,1.1328097346283266,0.0,True
10,2024-01-10,1524,1.1328097346283266,-0.0279069789755807,1.1011964371807208,hold,0.0,1.1011964371807208,-0.027906978975580587,True
10,2024-01-11,,1.1011964371807208,-0.011164326159466054,1.0889023209903932,stock_to_cash,0.005425,1.0829950258990202,-0.016528759690051076,False
10,2024-01-12,,1.0829950258990202,0.0,1.0829950258990202,hold,0.0,1.0829950258990202,0.0,False
10,2024-01-15,2377,1.0829950258990202,0.0,1.0829950258990202,cash_to_stock,0.002425,1.080368762961215,-0.0024250000000000105,True
10,2024-01-16,2377,1.080368762961215,-0.008287326717235421,1.07141539404746,hold,0.0,1.07141539404746,-0.008287326717235421,True
10,2024-01-17,2377,1.07141539404746,-0.002785466152046001,1.0684310027325599,hold,0.0,1.0684310027325599,-0.00278546615204589,True
10,2024-01-18,2377,1.0684310027325599,0.0,1.0684310027325599,hold,0.0,1.0684310027325599,0.0,True
10,2024-01-19,2377,1.0684310027325599,0.030726169310491214,1.1012597946190985,hold,0.0,1.1012597946190985,0.030726169310491214,True
10,2024-01-22,2377,1.1012597946190985,0.008130115125879023,1.1102131635328536,hold,0.0,1.1102131635328536,0.008130115125879023,True
10,2024-01-23,2377,1.1102131635328536,-0.01612909882146274,1.0923064257053434,hold,0.0,1.0923064257053434,-0.01612909882146274,True
10,2024-01-24,2377,1.0923064257053434,0.0,1.0923064257053434,hold,0.0,1.0923064257053434,0.0,True
10,2024-01-25,2377,1.0923064257053434,0.010928948093431368,1.1042441859339986,hold,0.0,1.1042441859339986,0.010928948093431368,True
10,2024-01-26,2377,1.1042441859339986,-0.02972964884462681,1.07141539404746,hold,0.0,1.07141539404746,-0.02972964884462692,True
10,2024-01-29,2377,1.07141539404746,0.022284093163079,1.0952909145047707,hold,0.0,1.0952909145047707,0.022284093163079,True
10,2024-01-30,2377,1.0952909145047707,0.0027248366255068213,1.0982754033041982,hold,0.0,1.0982754033041982,0.0027248366255068213,True
10,2024-01-31,2377,1.0982754033041982,-0.010869639506873252,1.0863375455910156,hold,0.0,1.0863375455910156,-0.010869639506873363,True
10,2024-02-01,2377,1.0863375455910156,0.010989086920205615,1.0982754033041982,hold,0.0,1.0982754033041982,0.010989086920205615,True
10,2024-02-02,2377,1.0982754033041982,0.029891308930618754,1.131104292675264,hold,0.0,1.131104292675264,0.029891308930618754,True
10,2024-02-05,2377,1.131104292675264,0.007915513615505576,1.1400575641044917,hold,0.0,1.1400575641044917,0.007915513615505576,True
10,2024-02-15,2377,1.1400575641044917,0.010471190757838755,1.1519953243331469,hold,0.0,1.1519953243331469,0.010471190757838755,True
10,2024-02-16,2377,1.1519953243331469,-0.010362681146788066,1.1400575641044919,hold,0.0,1.1400575641044919,-0.010362681146787955,True
10,2024-02-19,2377,1.1400575641044919,0.0,1.1400575641044919,hold,0.0,1.1400575641044919,0.0,True
10,2024-02-20,2377,1.1400575641044919,0.005235595378919378,1.1460264442188195,hold,0.0,1.1460264442188195,0.005235595378919378,True
10,2024-02-21,2377,1.1460264442188195,-0.01041665337556208,1.134088683990164,hold,0.0,1.134088683990164,-0.01041665337556219,True
10,2024-02-22,2377,1.134088683990164,-0.002631532575036344,1.131104292675264,hold,0.0,1.131104292675264,-0.002631532575036233,True
10,2024-02-23,2377,1.131104292675264,0.010554075610853086,1.1430420529039191,hold,0.0,1.1430420529039191,0.010554075610853086,True
10,2024-02-26,2377,1.1430420529039191,-0.010443850423811796,1.131104292675264,hold,0.0,1.131104292675264,-0.010443850423811685,True
10,2024-02-27,2377,1.131104292675264,-0.010554075610853197,1.1191665324466085,hold,0.0,1.1191665324466085,-0.010554075610853308,True
10,2024-02-29,2377,1.1191665324466085,0.018666597912120775,1.1400575641044919,hold,0.0,1.1400575641044919,0.018666597912120775,True
10,2024-03-01,2377,1.1400575641044919,0.0,1.1400575641044919,hold,0.0,1.1400575641044919,0.0,True
10,2024-03-04,2377,1.1400575641044919,0.005235595378919378,1.1460264442188195,hold,0.0,1.1460264442188195,0.005235595378919378,True
10,2024-03-05,2377,1.1460264442188195,0.015624980063343008,1.1639330845618023,hold,0.0,1.1639330845618023,0.015624980063343008,True
10,2024-03-06,2377,1.1639330845618023,-0.01025639737111661,1.151995324333147,hold,0.0,1.151995324333147,-0.010256397371116499,True
10,2024-03-07,2377,1.151995324333147,-0.018134649695714877,1.1311042926752641,hold,0.0,1.1311042926752641,-0.018134649695714766,True
