event_id,signal_date,execution_date,execution_date_basis,week_id,ticker,name,sleeve_group,candidate_base,candidate_family_list,subpool_class,current_final_candidate,current_top3_candidate,long_strong_candidate,pullback_repair_candidate,momentum_sleeve_candidate,pullback_sleeve_candidate,market_attention_member,eligible_pool_member,rank_overall,rank_in_subpool,risk_score,risk_bucket,turnover_state,selected_by_vnext,selected_outcome_candidate,case_trace_only,diagnostic_only,not_live_rule,included_in_path_table,blocked_reason
2017-04-14|3362,2017-04-14,2017-04-17,next_trading_day_after_signal_date,2017-W15,3362,先進光,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,61.74438097169997,high,high_attention,True,True,False,True,True,True,
2017-04-21|3362,2017-04-21,2017-04-24,next_trading_day_after_signal_date,2017-W16,3362,先進光,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,64.6016793906241,high,high_attention,True,True,False,True,True,True,
2017-04-28|3441,2017-04-28,2017-05-02,next_trading_day_after_signal_date,2017-W17,3441,聯一光,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,66.37201037569311,high,high_attention,True,True,False,True,True,True,
2017-05-05|2496,2017-05-05,2017-05-08,next_trading_day_after_signal_date,2017-W18,2496,卓越,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,65.98568358407641,high,normal,True,True,False,True,True,True,
2017-05-12|2496,2017-05-12,2017-05-15,next_trading_day_after_signal_date,2017-W19,2496,卓越,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,65.09905852364463,high,high_attention,True,True,False,True,True,True,
2017-05-19|3162,2017-05-19,2017-05-22,next_trading_day_after_signal_date,2017-W20,3162,精確,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,63.32234839784057,high,normal,True,True,False,True,True,True,
2017-05-19|3441,2017-05-19,2017-05-22,next_trading_day_after_signal_date,2017-W20,3441,聯一光,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,66.67738661197954,high,high_attention,True,True,False,True,True,True,
2017-06-02|2609,2017-06-02,2017-06-05,next_trading_day_after_signal_date,2017-W22,2609,陽明,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,1.0,99.59627329192546,high,high_attention,True,True,False,True,True,True,
2017-06-09|4502,2017-06-09,2017-06-12,next_trading_day_after_signal_date,2017-W23,4502,健信,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,64.0816452818931,high,high_attention,True,True,False,True,True,True,
2017-06-16|3229,2017-06-16,2017-06-19,next_trading_day_after_signal_date,2017-W24,3229,晟鈦,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,1.0,1.0,66.89039395652905,high,normal,True,True,False,True,True,True,
2017-06-30|3229,2017-06-30,2017-07-03,next_trading_day_after_signal_date,2017-W26,3229,晟鈦,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,66.0050167053368,high,normal,True,True,False,True,True,True,
2017-07-21|6150,2017-07-21,2017-07-24,next_trading_day_after_signal_date,2017-W29,6150,撼訊,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,65.35701024782514,high,normal,True,True,False,True,True,True,
2017-08-18|9935,2017-08-18,2017-08-21,next_trading_day_after_signal_date,2017-W33,9935,慶豐富,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,62.82328514466118,high,normal,True,True,False,True,True,True,
2017-08-25|9935,2017-08-25,2017-08-28,next_trading_day_after_signal_date,2017-W34,9935,慶豐富,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,62.83487765791836,high,high_attention,True,True,False,True,True,True,
2017-08-25|4721,2017-08-25,2017-08-28,next_trading_day_after_signal_date,2017-W34,4721,美琪瑪,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,64.37275262731221,high,high_attention,True,True,False,True,True,True,
2017-09-01|2337,2017-09-01,2017-09-04,next_trading_day_after_signal_date,2017-W35,2337,旺宏,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,1.0,1.0,100.0,high,high_attention,True,True,False,True,True,True,
2017-09-01|4721,2017-09-01,2017-09-04,next_trading_day_after_signal_date,2017-W35,4721,美琪瑪,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.06719574691607,high,high_attention,True,True,False,True,True,True,
2017-09-08|2337,2017-09-08,2017-09-11,next_trading_day_after_signal_date,2017-W36,2337,旺宏,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,100.0,high,high_attention,True,True,False,True,True,True,
2017-09-08|4721,2017-09-08,2017-09-11,next_trading_day_after_signal_date,2017-W36,4721,美琪瑪,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,62.19250422457774,high,high_attention,True,True,False,True,True,True,
2017-09-15|2337,2017-09-15,2017-09-18,next_trading_day_after_signal_date,2017-W37,2337,旺宏,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,1.0,1.0,100.0,high,high_attention,True,True,False,True,True,True,
2017-09-15|6120,2017-09-15,2017-09-18,next_trading_day_after_signal_date,2017-W37,6120,達運,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,2.0,64.11000935257044,high,high_attention,True,True,False,True,True,True,
2017-09-22|2337,2017-09-22,2017-09-25,next_trading_day_after_signal_date,2017-W38,2337,旺宏,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,99.96886674968866,high,high_attention,True,True,False,True,True,True,
2017-09-29|8121,2017-09-29,2017-10-02,next_trading_day_after_signal_date,2017-W39,8121,越峰,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,64.9575926104251,high,high_attention,True,True,False,True,True,True,
2017-11-10|3580,2017-11-10,2017-11-13,next_trading_day_after_signal_date,2017-W45,3580,友威科,pullback_repair,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,True,True,True,2.0,1.0,99.96875,high,high_attention,True,True,False,True,True,True,
2017-11-17|2465,2017-11-17,2017-11-20,next_trading_day_after_signal_date,2017-W46,2465,麗臺,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,99.9690018598884,high,normal,True,True,False,True,True,True,
2017-12-29|6554,2017-12-29,2018-01-02,next_trading_day_after_signal_date,2017-W52,6554,中美冠科-KY,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,60.79249460924952,high,high_attention,True,True,False,True,True,True,
2018-01-05|9958,2018-01-05,2018-01-08,next_trading_day_after_signal_date,2018-W01,9958,世紀鋼,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,61.55298823042067,high,high_attention,True,True,False,True,True,True,
2018-01-12|9958,2018-01-12,2018-01-15,next_trading_day_after_signal_date,2018-W02,9958,世紀鋼,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,64.89876160768699,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2018-01-19|9958,2018-01-19,2018-01-22,next_trading_day_after_signal_date,2018-W03,9958,世紀鋼,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,1.0,68.40250103901366,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2018-02-02|9958,2018-02-02,2018-02-05,next_trading_day_after_signal_date,2018-W05,9958,世紀鋼,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,68.18527786492814,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2018-02-09|6150,2018-02-09,2018-02-12,next_trading_day_after_signal_date,2018-W06,6150,撼訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.90392950098952,high,high_attention,True,True,False,True,True,True,
2018-02-12|9958,2018-02-12,2018-02-21,next_trading_day_after_signal_date,2018-W07,9958,世紀鋼,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,66.96276901923001,high,high_attention,True,True,False,True,True,False,missing_observed_path_excess_vs_00631L
2018-02-12|6150,2018-02-12,2018-02-21,next_trading_day_after_signal_date,2018-W07,6150,撼訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,2.0,66.89283339469443,high,high_attention,True,True,False,True,True,True,
2018-02-23|6150,2018-02-23,2018-02-26,next_trading_day_after_signal_date,2018-W08,6150,撼訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,67.79832532676474,high,high_attention,True,True,False,True,True,True,
2018-02-23|5386,2018-02-23,2018-02-26,next_trading_day_after_signal_date,2018-W08,5386,青雲,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,64.57096681337168,high,high_attention,True,True,False,True,True,True,
2018-03-02|6150,2018-03-02,2018-03-05,next_trading_day_after_signal_date,2018-W09,6150,撼訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,68.27158830657307,high,high_attention,True,True,False,True,True,True,
2018-03-02|5386,2018-03-02,2018-03-05,next_trading_day_after_signal_date,2018-W09,5386,青雲,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,66.88120759344822,high,high_attention,True,True,False,True,True,True,
2018-03-09|5386,2018-03-09,2018-03-12,next_trading_day_after_signal_date,2018-W10,5386,青雲,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,1.0,1.0,68.94307619999253,high,high_attention,True,True,False,True,True,True,
2018-03-09|6150,2018-03-09,2018-03-12,next_trading_day_after_signal_date,2018-W10,6150,撼訊,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,68.79208848244441,high,high_attention,True,True,False,True,True,True,
2018-03-16|2388,2018-03-16,2018-03-19,next_trading_day_after_signal_date,2018-W11,2388,威盛,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,1.0,1.0,66.6690970449484,high,high_attention,True,True,False,True,True,True,
2018-03-16|6150,2018-03-16,2018-03-19,next_trading_day_after_signal_date,2018-W11,6150,撼訊,overlap,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,True,True,True,2.0,2.0,68.77589565260637,high,high_attention,True,True,False,True,True,True,
2018-03-23|6150,2018-03-23,2018-03-26,next_trading_day_after_signal_date,2018-W12,6150,撼訊,momentum_only,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|long_strong|market_attention_map,long_strong,True,True,True,False,True,False,True,True,2.0,1.0,68.47703898955533,high,high_attention,True,True,False,True,True,True,
2018-03-30|6472,2018-03-30,2018-04-02,next_trading_day_after_signal_date,2018-W13,6472,保瑞,neither,vnext_primary_selected_outcome_candidate,current_final|current_top3|c3_pullback|market_attention_map,pullback_repair,True,True,False,True,False,False,True,True,2.0,1.0,60.41639081956555,high,normal,True,True,False,True,True,True,
